Config,Expe,Metric,core 0
seq,Full,Simulation time [s],0.737804
seq,Full,Througput [FPS],135.537
seq,Full,Runtime (RDTSC) [s],4.315306
seq,Full,Runtime unhalted [s],2.743811
seq,Full,Clock [MHz],2992.758150
seq,Full,CPI,0.590323
seq,Full,L2 Load [MBytes/s],2825.542161
seq,Full,L2 Evict [MBytes/s],190.736704
seq,Full,L2 bandwidth [MBytes/s],3016.278865
seq,Full,L2 data volume [GBytes],13.016165
seq,Full,Runtime (RDTSC) [s],4.315306
seq,Full,Runtime unhalted [s],2.743811
seq,Full,Clock [MHz],2992.758150
seq,Full,CPI,0.590323
seq,Full,L2 Load [MBytes/s],2825.542161
seq,Full,L2 Evict [MBytes/s],190.736704
seq,Full,L2 bandwidth [MBytes/s],3016.278865
seq,Full,L2 data volume [GBytes],13.016165
seq,Full,Runtime (RDTSC) [s],4.315306
seq,Full,Runtime unhalted [s],2.743811
seq,Full,Clock [MHz],2992.758150
seq,Full,CPI,0.590323
seq,Full,L2 Load [MBytes/s],2825.542161
seq,Full,L2 Evict [MBytes/s],190.736704
seq,Full,L2 bandwidth [MBytes/s],3016.278865
seq,Full,L2 data volume [GBytes],13.016165
