Config,Expe,Event,core 0
seq,Full,Simulation time [s],0.740232
seq,Full,Througput [FPS],135.093
seq,Full,INSTR_RETIRED_ANY,13912239352.000000
seq,Full,CPU_CLK_UNHALTED_CORE,8226047417.000000
seq,Full,CPU_CLK_UNHALTED_REF,8226217530.000000
seq,Full,L1D_REPLACEMENT,191348189.000000
seq,Full,L1D_M_EVICT,13031068.000000
seq,Full,INSTR_RETIRED_ANY,13912239352.000000
seq,Full,CPU_CLK_UNHALTED_CORE,8226047417.000000
seq,Full,CPU_CLK_UNHALTED_REF,8226217530.000000
seq,Full,L1D_REPLACEMENT,191348189.000000
seq,Full,L1D_M_EVICT,13031068.000000
seq,Full,INSTR_RETIRED_ANY,13912239352.000000
seq,Full,CPU_CLK_UNHALTED_CORE,8226047417.000000
seq,Full,CPU_CLK_UNHALTED_REF,8226217530.000000
seq,Full,L1D_REPLACEMENT,191348189.000000
seq,Full,L1D_M_EVICT,13031068.000000
