Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.916835
openmp,Full,Througput [FPS],109.071
openmp,Full,INSTR_RETIRED_ANY,18876130080.000000,9133906577.000000,1506606914.000000,4719032520.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10467123486.000000,4643836997.000000,814860885.000000,2616780871.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10467371580.000000,4643854980.000000,814848480.000000,2616842895.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,3939231916.000000,1661927364.000000,393863383.000000,984807979.000000
openmp,Full,MEM_UOP_RETIRED_STORES,2185136394.000000,989567569.000000,227655628.000000,546284098.500000
openmp,Full,INSTR_RETIRED_ANY,18876130080.000000,9133906577.000000,1506606914.000000,4719032520.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10467123486.000000,4643836997.000000,814860885.000000,2616780871.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10467371580.000000,4643854980.000000,814848480.000000,2616842895.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,3939231916.000000,1661927364.000000,393863383.000000,984807979.000000
openmp,Full,MEM_UOP_RETIRED_STORES,2185136394.000000,989567569.000000,227655628.000000,546284098.500000
openmp,Full,INSTR_RETIRED_ANY,18876130080.000000,9133906577.000000,1506606914.000000,4719032520.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10467123486.000000,4643836997.000000,814860885.000000,2616780871.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10467371580.000000,4643854980.000000,814848480.000000,2616842895.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,3939231916.000000,1661927364.000000,393863383.000000,984807979.000000
openmp,Full,MEM_UOP_RETIRED_STORES,2185136394.000000,989567569.000000,227655628.000000,546284098.500000
