Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.923042
openmp,Full,Througput [FPS],108.337
openmp,Full,INSTR_RETIRED_ANY,18908607750.000000,9143090293.000000,1512559847.000000,4727151937.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10478477878.000000,4644569800.000000,818717735.000000,2619619469.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10479247110.000000,4644627930.000000,818704290.000000,2619811777.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,3947978338.000000,1665112630.000000,395966213.000000,986994584.500000
openmp,Full,MEM_UOP_RETIRED_STORES,2190768109.000000,992183746.000000,228805075.000000,547692027.250000
openmp,Full,INSTR_RETIRED_ANY,18908607750.000000,9143090293.000000,1512559847.000000,4727151937.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10478477878.000000,4644569800.000000,818717735.000000,2619619469.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10479247110.000000,4644627930.000000,818704290.000000,2619811777.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,3947978338.000000,1665112630.000000,395966213.000000,986994584.500000
openmp,Full,MEM_UOP_RETIRED_STORES,2190768109.000000,992183746.000000,228805075.000000,547692027.250000
openmp,Full,INSTR_RETIRED_ANY,18908607750.000000,9143090293.000000,1512559847.000000,4727151937.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10478477878.000000,4644569800.000000,818717735.000000,2619619469.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10479247110.000000,4644627930.000000,818704290.000000,2619811777.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,3947978338.000000,1665112630.000000,395966213.000000,986994584.500000
openmp,Full,MEM_UOP_RETIRED_STORES,2190768109.000000,992183746.000000,228805075.000000,547692027.250000
