Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.911636
openmp,Full,Througput [FPS],109.693
openmp,Full,INSTR_RETIRED_ANY,18837732383.000000,9128248225.000000,1497364866.000000,4709433095.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,10439508243.000000,4626557507.000000,810602730.000000,2609877060.750000
openmp,Full,CPU_CLK_UNHALTED_REF,10439567070.000000,4626575400.000000,810579240.000000,2609891767.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,3929877778.000000,1657361547.000000,391769768.000000,982469444.500000
openmp,Full,MEM_UOP_RETIRED_STORES,2178383370.000000,985753462.000000,226510810.000000,544595842.500000
openmp,Full,INSTR_RETIRED_ANY,18837732383.000000,9128248225.000000,1497364866.000000,4709433095.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,10439508243.000000,4626557507.000000,810602730.000000,2609877060.750000
openmp,Full,CPU_CLK_UNHALTED_REF,10439567070.000000,4626575400.000000,810579240.000000,2609891767.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,3929877778.000000,1657361547.000000,391769768.000000,982469444.500000
openmp,Full,MEM_UOP_RETIRED_STORES,2178383370.000000,985753462.000000,226510810.000000,544595842.500000
openmp,Full,INSTR_RETIRED_ANY,18837732383.000000,9128248225.000000,1497364866.000000,4709433095.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,10439508243.000000,4626557507.000000,810602730.000000,2609877060.750000
openmp,Full,CPU_CLK_UNHALTED_REF,10439567070.000000,4626575400.000000,810579240.000000,2609891767.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,3929877778.000000,1657361547.000000,391769768.000000,982469444.500000
openmp,Full,MEM_UOP_RETIRED_STORES,2178383370.000000,985753462.000000,226510810.000000,544595842.500000
