Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.915511
openmp,Full,Througput [FPS],109.229
openmp,Full,INSTR_RETIRED_ANY,18812593183.000000,9125181899.000000,1491717891.000000,4703148295.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,10435351860.000000,4627966264.000000,807550439.000000,2608837965.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10435878450.000000,4628118330.000000,807585690.000000,2608969612.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,3923641440.000000,1654649837.000000,390657748.000000,980910360.000000
openmp,Full,MEM_UOP_RETIRED_STORES,2173698809.000000,983418324.000000,225718145.000000,543424702.250000
openmp,Full,INSTR_RETIRED_ANY,18812593183.000000,9125181899.000000,1491717891.000000,4703148295.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,10435351860.000000,4627966264.000000,807550439.000000,2608837965.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10435878450.000000,4628118330.000000,807585690.000000,2608969612.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,3923641440.000000,1654649837.000000,390657748.000000,980910360.000000
openmp,Full,MEM_UOP_RETIRED_STORES,2173698809.000000,983418324.000000,225718145.000000,543424702.250000
openmp,Full,INSTR_RETIRED_ANY,18812593183.000000,9125181899.000000,1491717891.000000,4703148295.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,10435351860.000000,4627966264.000000,807550439.000000,2608837965.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10435878450.000000,4628118330.000000,807585690.000000,2608969612.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,3923641440.000000,1654649837.000000,390657748.000000,980910360.000000
openmp,Full,MEM_UOP_RETIRED_STORES,2173698809.000000,983418324.000000,225718145.000000,543424702.250000
