Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.900863
openmp,Full,Througput [FPS],111.005
openmp,Full,Runtime (RDTSC) [s],11.736278,2.934070,2.934070,2.934070
openmp,Full,Runtime unhalted [s],3.469456,1.540211,0.267569,0.867364
openmp,Full,Clock [MHz],11970.606283,2992.873824,2992.295242,2992.651571
openmp,Full,CPI,2.259683,0.718973,0.441491,0.564921
openmp,Full,Load to Store ratio,7.311116,1.948596,1.687154,1.827779
openmp,Full,Runtime (RDTSC) [s],11.736278,2.934070,2.934070,2.934070
openmp,Full,Runtime unhalted [s],3.469456,1.540211,0.267569,0.867364
openmp,Full,Clock [MHz],11970.606283,2992.873824,2992.295242,2992.651571
openmp,Full,CPI,2.259683,0.718973,0.441491,0.564921
openmp,Full,Load to Store ratio,7.311116,1.948596,1.687154,1.827779
openmp,Full,Runtime (RDTSC) [s],11.736278,2.934070,2.934070,2.934070
openmp,Full,Runtime unhalted [s],3.469456,1.540211,0.267569,0.867364
openmp,Full,Clock [MHz],11970.606283,2992.873824,2992.295242,2992.651571
openmp,Full,CPI,2.259683,0.718973,0.441491,0.564921
openmp,Full,Load to Store ratio,7.311116,1.948596,1.687154,1.827779
