Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.931593
openmp,Full,Througput [FPS],107.343
openmp,Full,Runtime (RDTSC) [s],11.838497,2.959624,2.959624,2.959624
openmp,Full,Runtime unhalted [s],3.523126,1.563728,0.276471,0.880781
openmp,Full,Clock [MHz],11971.159489,2992.962723,2992.662885,2992.789872
openmp,Full,CPI,2.255414,0.716114,0.442365,0.563853
openmp,Full,Load to Store ratio,7.292316,1.945431,1.674421,1.823079
openmp,Full,Runtime (RDTSC) [s],11.838497,2.959624,2.959624,2.959624
openmp,Full,Runtime unhalted [s],3.523126,1.563728,0.276471,0.880781
openmp,Full,Clock [MHz],11971.159489,2992.962723,2992.662885,2992.789872
openmp,Full,CPI,2.255414,0.716114,0.442365,0.563853
openmp,Full,Load to Store ratio,7.292316,1.945431,1.674421,1.823079
openmp,Full,Runtime (RDTSC) [s],11.838497,2.959624,2.959624,2.959624
openmp,Full,Runtime unhalted [s],3.523126,1.563728,0.276471,0.880781
openmp,Full,Clock [MHz],11971.159489,2992.962723,2992.662885,2992.789872
openmp,Full,CPI,2.255414,0.716114,0.442365,0.563853
openmp,Full,Load to Store ratio,7.292316,1.945431,1.674421,1.823079
