Config,Expe,Metric,core 0
seq,Full,Simulation time [s],0.739137
seq,Full,Througput [FPS],135.293
seq,Full,Runtime (RDTSC) [s],4.318558
seq,Full,Runtime unhalted [s],2.750584
seq,Full,Clock [MHz],2992.780865
seq,Full,CPI,0.592117
seq,Full,Load to Store ratio,2.857736
seq,Full,Runtime (RDTSC) [s],4.318558
seq,Full,Runtime unhalted [s],2.750584
seq,Full,Clock [MHz],2992.780865
seq,Full,CPI,0.592117
seq,Full,Load to Store ratio,2.857736
seq,Full,Runtime (RDTSC) [s],4.318558
seq,Full,Runtime unhalted [s],2.750584
seq,Full,Clock [MHz],2992.780865
seq,Full,CPI,0.592117
seq,Full,Load to Store ratio,2.857736
