Config,Expe,Metric,core 0
seq,Full,Simulation time [s],0.741726
seq,Full,Througput [FPS],134.821
seq,Full,Runtime (RDTSC) [s],4.321619
seq,Full,Runtime unhalted [s],2.752477
seq,Full,Clock [MHz],2992.725211
seq,Full,CPI,0.592368
seq,Full,Load to Store ratio,2.857557
seq,Full,Runtime (RDTSC) [s],4.321619
seq,Full,Runtime unhalted [s],2.752477
seq,Full,Clock [MHz],2992.725211
seq,Full,CPI,0.592368
seq,Full,Load to Store ratio,2.857557
seq,Full,Runtime (RDTSC) [s],4.321619
seq,Full,Runtime unhalted [s],2.752477
seq,Full,Clock [MHz],2992.725211
seq,Full,CPI,0.592368
seq,Full,Load to Store ratio,2.857557
