Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.014960
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.021411
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2999.291897
seq-perfmon,BaseStrainMapping applyJ,CPI,0.475156
seq-perfmon,BaseStrainMapping applyJ,L2 request rate,0.030516
seq-perfmon,BaseStrainMapping applyJ,L2 miss rate,0.006524
seq-perfmon,BaseStrainMapping applyJ,L2 miss ratio,0.213776
seq-perfmon,BaseDeformationMultiMapping apply,Runtime (RDTSC) [s],0.013898
seq-perfmon,BaseDeformationMultiMapping apply,Runtime unhalted [s],0.015831
seq-perfmon,BaseDeformationMultiMapping apply,Clock [MHz],2994.264566
seq-perfmon,BaseDeformationMultiMapping apply,CPI,0.531868
seq-perfmon,BaseDeformationMultiMapping apply,L2 request rate,0.044655
seq-perfmon,BaseDeformationMultiMapping apply,L2 miss rate,0.013079
seq-perfmon,BaseDeformationMultiMapping apply,L2 miss ratio,0.292890
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime (RDTSC) [s],0.000042
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime unhalted [s],0.000886
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Clock [MHz],3004.407222
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,CPI,3.100995
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,L2 request rate,0.121806
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,L2 miss rate,0.012404
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,L2 miss ratio,0.101835
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.009912
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.016701
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2999.244640
seq-perfmon,BaseStrainMapping applyJT,CPI,0.574899
seq-perfmon,BaseStrainMapping applyJT,L2 request rate,0.048709
seq-perfmon,BaseStrainMapping applyJT,L2 miss rate,0.011200
seq-perfmon,BaseStrainMapping applyJT,L2 miss ratio,0.229935
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001259
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.001705
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2997.126552
seq-perfmon,BaseStrainMapping apply,CPI,0.469033
seq-perfmon,BaseStrainMapping apply,L2 request rate,0.029717
seq-perfmon,BaseStrainMapping apply,L2 miss rate,0.007515
