Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.014884
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.021362
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],3000.227526
seq-perfmon,BaseStrainMapping applyJ,CPI,0.475024
seq-perfmon,BaseStrainMapping applyJ,L2 request rate,0.030170
seq-perfmon,BaseStrainMapping applyJ,L2 miss rate,0.006471
seq-perfmon,BaseStrainMapping applyJ,L2 miss ratio,0.214467
seq-perfmon,BaseDeformationMultiMapping apply,Runtime (RDTSC) [s],0.013872
seq-perfmon,BaseDeformationMultiMapping apply,Runtime unhalted [s],0.015845
seq-perfmon,BaseDeformationMultiMapping apply,Clock [MHz],2994.474216
seq-perfmon,BaseDeformationMultiMapping apply,CPI,0.532355
seq-perfmon,BaseDeformationMultiMapping apply,L2 request rate,0.044467
seq-perfmon,BaseDeformationMultiMapping apply,L2 miss rate,0.012969
seq-perfmon,BaseDeformationMultiMapping apply,L2 miss ratio,0.291652
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime (RDTSC) [s],0.000042
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime unhalted [s],0.000907
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Clock [MHz],3010.962017
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,CPI,3.174725
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,L2 request rate,0.122457
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,L2 miss rate,0.010407
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,L2 miss ratio,0.084988
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.009787
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.016747
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],3001.002520
seq-perfmon,BaseStrainMapping applyJT,CPI,0.577558
seq-perfmon,BaseStrainMapping applyJT,L2 request rate,0.046534
seq-perfmon,BaseStrainMapping applyJT,L2 miss rate,0.010275
seq-perfmon,BaseStrainMapping applyJT,L2 miss ratio,0.220811
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001260
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.001710
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2997.637017
seq-perfmon,BaseStrainMapping apply,CPI,0.470555
seq-perfmon,BaseStrainMapping apply,L2 request rate,0.028917
seq-perfmon,BaseStrainMapping apply,L2 miss rate,0.006547
seq-perfmon,BaseStrainMapping apply,L2 miss ratio,0.226395
seq-perfmon,BaseDeformationMultiMapping applyDJT,Runtime (RDTSC) [s],0.004747
seq-perfmon,BaseDeformationMultiMapping applyDJT,Runtime unhalted [s],0.017461
seq-perfmon,BaseDeformationMultiMapping applyDJT,Clock [MHz],3006.126936
seq-perfmon,BaseDeformationMultiMapping applyDJT,CPI,1.468155
seq-perfmon,BaseDeformationMultiMapping applyDJT,L2 request rate,0.124140
seq-perfmon,BaseDeformationMultiMapping applyDJT,L2 miss rate,0.011258
seq-perfmon,BaseDeformationMultiMapping applyDJT,L2 miss ratio,0.090690
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Runtime (RDTSC) [s],0.036816
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Runtime unhalted [s],0.050697
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Clock [MHz],2996.059851
seq-perfmon,BaseDeformationMultiMapping applyJT vec,CPI,0.616985
seq-perfmon,BaseDeformationMultiMapping applyJT vec,L2 request rate,0.096323
seq-perfmon,BaseDeformationMultiMapping applyJT vec,L2 miss rate,0.018986
seq-perfmon,BaseDeformationMultiMapping applyJT vec,L2 miss ratio,0.197112
seq-perfmon,BaseDeformationMultiMapping applyJ,Runtime (RDTSC) [s],0.060068
seq-perfmon,BaseDeformationMultiMapping applyJ,Runtime unhalted [s],0.073404
seq-perfmon,BaseDeformationMultiMapping applyJ,Clock [MHz],2995.432589
seq-perfmon,BaseDeformationMultiMapping applyJ,CPI,0.481845
seq-perfmon,BaseDeformationMultiMapping applyJ,L2 request rate,0.039678
seq-perfmon,BaseDeformationMultiMapping applyJ,L2 miss rate,0.011703
seq-perfmon,BaseDeformationMultiMapping applyJ,L2 miss ratio,0.294946
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.012826
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.019060
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2996.893604
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.480328
seq-perfmon,BaseStrainMapping applyDJT,L2 request rate,0.035063
seq-perfmon,BaseStrainMapping applyDJT,L2 miss rate,0.006522
seq-perfmon,BaseStrainMapping applyDJT,L2 miss ratio,0.186007
seq-perfmon,Simu,Runtime (RDTSC) [s],1.040053
seq-perfmon,Simu,Runtime unhalted [s],0.520937
seq-perfmon,Simu,Clock [MHz],2992.707025
seq-perfmon,Simu,CPI,0.798753
seq-perfmon,Simu,L2 request rate,0.064464
seq-perfmon,Simu,L2 miss rate,0.016002
seq-perfmon,Simu,L2 miss ratio,0.248233
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.014884
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.021362
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],3000.227526
seq-perfmon,BaseStrainMapping applyJ,CPI,0.475024
seq-perfmon,BaseStrainMapping applyJ,L2 request rate,0.030170
seq-perfmon,BaseStrainMapping applyJ,L2 miss rate,0.006471
seq-perfmon,BaseStrainMapping applyJ,L2 miss ratio,0.214467
seq-perfmon,BaseDeformationMultiMapping apply,Runtime (RDTSC) [s],0.013872
seq-perfmon,BaseDeformationMultiMapping apply,Runtime unhalted [s],0.015845
seq-perfmon,BaseDeformationMultiMapping apply,Clock [MHz],2994.474216
seq-perfmon,BaseDeformationMultiMapping apply,CPI,0.532355
seq-perfmon,BaseDeformationMultiMapping apply,L2 request rate,0.044467
seq-perfmon,BaseDeformationMultiMapping apply,L2 miss rate,0.012969
seq-perfmon,BaseDeformationMultiMapping apply,L2 miss ratio,0.291652
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime (RDTSC) [s],0.000042
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime unhalted [s],0.000907
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Clock [MHz],3010.962017
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,CPI,3.174725
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,L2 request rate,0.122457
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,L2 miss rate,0.010407
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,L2 miss ratio,0.084988
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.009787
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.016747
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],3001.002520
seq-perfmon,BaseStrainMapping applyJT,CPI,0.577558
seq-perfmon,BaseStrainMapping applyJT,L2 request rate,0.046534
seq-perfmon,BaseStrainMapping applyJT,L2 miss rate,0.010275
seq-perfmon,BaseStrainMapping applyJT,L2 miss ratio,0.220811
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001260
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.001710
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2997.637017
seq-perfmon,BaseStrainMapping apply,CPI,0.470555
seq-perfmon,BaseStrainMapping apply,L2 request rate,0.028917
