Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.92403
openmp,Full,Througput [FPS],108.222
openmp,Full,INSTR_RETIRED_ANY,18853892307.000000,9140365046.000000,1497807358.000000,4713473076.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,10479470736.000000,4654313677.000000,813366653.000000,2619867684.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10479630450.000000,4654293780.000000,813362280.000000,2619907612.500000
openmp,Full,CAS_COUNT_RD,2522539.000000,2522539.000000,0.000000,630634.750000
openmp,Full,CAS_COUNT_WR,1487665.000000,1487665.000000,0.000000,371916.250000
openmp,Full,CAS_COUNT_RD,2500432.000000,2500432.000000,0.000000,625108.000000
openmp,Full,CAS_COUNT_WR,1481257.000000,1481257.000000,0.000000,370314.250000
openmp,Full,CAS_COUNT_RD,2530928.000000,2530928.000000,0.000000,632732.000000
openmp,Full,CAS_COUNT_WR,1487347.000000,1487347.000000,0.000000,371836.750000
openmp,Full,CAS_COUNT_RD,2504023.000000,2504023.000000,0.000000,626005.750000
openmp,Full,CAS_COUNT_WR,1483943.000000,1483943.000000,0.000000,370985.750000
openmp,Full,INSTR_RETIRED_ANY,18853892307.000000,9140365046.000000,1497807358.000000,4713473076.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,10479470736.000000,4654313677.000000,813366653.000000,2619867684.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10479630450.000000,4654293780.000000,813362280.000000,2619907612.500000
openmp,Full,CAS_COUNT_RD,2522539.000000,2522539.000000,0.000000,630634.750000
openmp,Full,CAS_COUNT_WR,1487665.000000,1487665.000000,0.000000,371916.250000
openmp,Full,CAS_COUNT_RD,2500432.000000,2500432.000000,0.000000,625108.000000
openmp,Full,CAS_COUNT_WR,1481257.000000,1481257.000000,0.000000,370314.250000
openmp,Full,CAS_COUNT_RD,2530928.000000,2530928.000000,0.000000,632732.000000
openmp,Full,CAS_COUNT_WR,1487347.000000,1487347.000000,0.000000,371836.750000
openmp,Full,CAS_COUNT_RD,2504023.000000,2504023.000000,0.000000,626005.750000
openmp,Full,CAS_COUNT_WR,1483943.000000,1483943.000000,0.000000,370985.750000
openmp,Full,INSTR_RETIRED_ANY,18853892307.000000,9140365046.000000,1497807358.000000,4713473076.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,10479470736.000000,4654313677.000000,813366653.000000,2619867684.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10479630450.000000,4654293780.000000,813362280.000000,2619907612.500000
openmp,Full,CAS_COUNT_RD,2522539.000000,2522539.000000,0.000000,630634.750000
openmp,Full,CAS_COUNT_WR,1487665.000000,1487665.000000,0.000000,371916.250000
openmp,Full,CAS_COUNT_RD,2500432.000000,2500432.000000,0.000000,625108.000000
openmp,Full,CAS_COUNT_WR,1481257.000000,1481257.000000,0.000000,370314.250000
openmp,Full,CAS_COUNT_RD,2530928.000000,2530928.000000,0.000000,632732.000000
openmp,Full,CAS_COUNT_WR,1487347.000000,1487347.000000,0.000000,371836.750000
openmp,Full,CAS_COUNT_RD,2504023.000000,2504023.000000,0.000000,626005.750000
openmp,Full,CAS_COUNT_WR,1483943.000000,1483943.000000,0.000000,370985.750000
