Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.907146
openmp,Full,Througput [FPS],110.236
openmp,Full,INSTR_RETIRED_ANY,18785088956.000000,9113646170.000000,1492191706.000000,4696272239.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10409887651.000000,4612106260.000000,808984026.000000,2602471912.750000
openmp,Full,CPU_CLK_UNHALTED_REF,10410357060.000000,4612164870.000000,808962660.000000,2602589265.000000
openmp,Full,CAS_COUNT_RD,2491157.000000,2491157.000000,0.000000,622789.250000
openmp,Full,CAS_COUNT_WR,1478977.000000,1478977.000000,0.000000,369744.250000
openmp,Full,CAS_COUNT_RD,2479120.000000,2479120.000000,0.000000,619780.000000
openmp,Full,CAS_COUNT_WR,1476007.000000,1476007.000000,0.000000,369001.750000
openmp,Full,CAS_COUNT_RD,2500712.000000,2500712.000000,0.000000,625178.000000
openmp,Full,CAS_COUNT_WR,1479837.000000,1479837.000000,0.000000,369959.250000
openmp,Full,CAS_COUNT_RD,2485490.000000,2485490.000000,0.000000,621372.500000
openmp,Full,CAS_COUNT_WR,1477353.000000,1477353.000000,0.000000,369338.250000
openmp,Full,INSTR_RETIRED_ANY,18785088956.000000,9113646170.000000,1492191706.000000,4696272239.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10409887651.000000,4612106260.000000,808984026.000000,2602471912.750000
openmp,Full,CPU_CLK_UNHALTED_REF,10410357060.000000,4612164870.000000,808962660.000000,2602589265.000000
openmp,Full,CAS_COUNT_RD,2491157.000000,2491157.000000,0.000000,622789.250000
openmp,Full,CAS_COUNT_WR,1478977.000000,1478977.000000,0.000000,369744.250000
openmp,Full,CAS_COUNT_RD,2479120.000000,2479120.000000,0.000000,619780.000000
openmp,Full,CAS_COUNT_WR,1476007.000000,1476007.000000,0.000000,369001.750000
openmp,Full,CAS_COUNT_RD,2500712.000000,2500712.000000,0.000000,625178.000000
openmp,Full,CAS_COUNT_WR,1479837.000000,1479837.000000,0.000000,369959.250000
openmp,Full,CAS_COUNT_RD,2485490.000000,2485490.000000,0.000000,621372.500000
openmp,Full,CAS_COUNT_WR,1477353.000000,1477353.000000,0.000000,369338.250000
openmp,Full,INSTR_RETIRED_ANY,18785088956.000000,9113646170.000000,1492191706.000000,4696272239.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10409887651.000000,4612106260.000000,808984026.000000,2602471912.750000
openmp,Full,CPU_CLK_UNHALTED_REF,10410357060.000000,4612164870.000000,808962660.000000,2602589265.000000
openmp,Full,CAS_COUNT_RD,2491157.000000,2491157.000000,0.000000,622789.250000
openmp,Full,CAS_COUNT_WR,1478977.000000,1478977.000000,0.000000,369744.250000
openmp,Full,CAS_COUNT_RD,2479120.000000,2479120.000000,0.000000,619780.000000
openmp,Full,CAS_COUNT_WR,1476007.000000,1476007.000000,0.000000,369001.750000
openmp,Full,CAS_COUNT_RD,2500712.000000,2500712.000000,0.000000,625178.000000
openmp,Full,CAS_COUNT_WR,1479837.000000,1479837.000000,0.000000,369959.250000
openmp,Full,CAS_COUNT_RD,2485490.000000,2485490.000000,0.000000,621372.500000
openmp,Full,CAS_COUNT_WR,1477353.000000,1477353.000000,0.000000,369338.250000
