Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.908585
openmp,Full,Througput [FPS],110.061
openmp,Full,Runtime (RDTSC) [s],11.778946,2.944736,2.944736,2.944736
openmp,Full,Runtime unhalted [s],3.485539,1.548312,0.269227,0.871385
openmp,Full,Clock [MHz],11970.799358,2992.869172,2992.383504,2992.699840
openmp,Full,CPI,2.261147,0.719828,0.441904,0.565287
openmp,Full,Memory Read BW [MBytes/s],217.671157,217.671157,0.000000,54.417789
openmp,Full,Memory Write BW [MBytes/s],128.438588,128.438588,0.000000,32.109647
openmp,Full,Memory BW [MBytes/s],346.109744,346.109744,0.000000,86.527436
openmp,Full,Memory data volume [GBytes],1.019202,1.019202,0.000000,0.254800
openmp,Full,Runtime (RDTSC) [s],11.778946,2.944736,2.944736,2.944736
openmp,Full,Runtime unhalted [s],3.485539,1.548312,0.269227,0.871385
openmp,Full,Clock [MHz],11970.799358,2992.869172,2992.383504,2992.699840
openmp,Full,CPI,2.261147,0.719828,0.441904,0.565287
openmp,Full,Memory Read BW [MBytes/s],217.671157,217.671157,0.000000,54.417789
openmp,Full,Memory Write BW [MBytes/s],128.438588,128.438588,0.000000,32.109647
openmp,Full,Memory BW [MBytes/s],346.109744,346.109744,0.000000,86.527436
openmp,Full,Memory data volume [GBytes],1.019202,1.019202,0.000000,0.254800
openmp,Full,Runtime (RDTSC) [s],11.778946,2.944736,2.944736,2.944736
openmp,Full,Runtime unhalted [s],3.485539,1.548312,0.269227,0.871385
openmp,Full,Clock [MHz],11970.799358,2992.869172,2992.383504,2992.699840
openmp,Full,CPI,2.261147,0.719828,0.441904,0.565287
openmp,Full,Memory Read BW [MBytes/s],217.671157,217.671157,0.000000,54.417789
openmp,Full,Memory Write BW [MBytes/s],128.438588,128.438588,0.000000,32.109647
openmp,Full,Memory BW [MBytes/s],346.109744,346.109744,0.000000,86.527436
openmp,Full,Memory data volume [GBytes],1.019202,1.019202,0.000000,0.254800
