Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.92403
openmp,Full,Througput [FPS],108.222
openmp,Full,Runtime (RDTSC) [s],11.820478,2.955120,2.955120,2.955120
openmp,Full,Runtime unhalted [s],3.501575,1.555177,0.271776,0.875394
openmp,Full,Clock [MHz],11971.094696,2992.853914,2992.635831,2992.773674
openmp,Full,CPI,2.261339,0.719544,0.441855,0.565335
openmp,Full,Memory Read BW [MBytes/s],217.827740,217.827740,0.000000,54.456935
openmp,Full,Memory Write BW [MBytes/s],128.649134,128.649134,0.000000,32.162283
openmp,Full,Memory BW [MBytes/s],346.476874,346.476874,0.000000,86.619218
openmp,Full,Memory data volume [GBytes],1.023881,1.023881,0.000000,0.255970
openmp,Full,Runtime (RDTSC) [s],11.820478,2.955120,2.955120,2.955120
openmp,Full,Runtime unhalted [s],3.501575,1.555177,0.271776,0.875394
openmp,Full,Clock [MHz],11971.094696,2992.853914,2992.635831,2992.773674
openmp,Full,CPI,2.261339,0.719544,0.441855,0.565335
openmp,Full,Memory Read BW [MBytes/s],217.827740,217.827740,0.000000,54.456935
openmp,Full,Memory Write BW [MBytes/s],128.649134,128.649134,0.000000,32.162283
openmp,Full,Memory BW [MBytes/s],346.476874,346.476874,0.000000,86.619218
openmp,Full,Memory data volume [GBytes],1.023881,1.023881,0.000000,0.255970
openmp,Full,Runtime (RDTSC) [s],11.820478,2.955120,2.955120,2.955120
openmp,Full,Runtime unhalted [s],3.501575,1.555177,0.271776,0.875394
openmp,Full,Clock [MHz],11971.094696,2992.853914,2992.635831,2992.773674
openmp,Full,CPI,2.261339,0.719544,0.441855,0.565335
openmp,Full,Memory Read BW [MBytes/s],217.827740,217.827740,0.000000,54.456935
openmp,Full,Memory Write BW [MBytes/s],128.649134,128.649134,0.000000,32.162283
openmp,Full,Memory BW [MBytes/s],346.476874,346.476874,0.000000,86.619218
openmp,Full,Memory data volume [GBytes],1.023881,1.023881,0.000000,0.255970
