Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.920127
openmp,Full,Througput [FPS],108.681
openmp,Full,INSTR_RETIRED_ANY,18854522398.000000,9130004908.000000,1504383294.000000,4713630599.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10479458066.000000,4648453628.000000,817409912.000000,2619864516.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10480037340.000000,4648647000.000000,817386390.000000,2620009335.000000
openmp,Full,CAS_COUNT_RD,2489712.000000,2489712.000000,0.000000,622428.000000
openmp,Full,CAS_COUNT_WR,1477963.000000,1477963.000000,0.000000,369490.750000
openmp,Full,CAS_COUNT_RD,2482307.000000,2482307.000000,0.000000,620576.750000
openmp,Full,CAS_COUNT_WR,1477833.000000,1477833.000000,0.000000,369458.250000
openmp,Full,CAS_COUNT_RD,2505885.000000,2505885.000000,0.000000,626471.250000
openmp,Full,CAS_COUNT_WR,1482170.000000,1482170.000000,0.000000,370542.500000
openmp,Full,CAS_COUNT_RD,2481686.000000,2481686.000000,0.000000,620421.500000
openmp,Full,CAS_COUNT_WR,1477168.000000,1477168.000000,0.000000,369292.000000
openmp,Full,INSTR_RETIRED_ANY,18854522398.000000,9130004908.000000,1504383294.000000,4713630599.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10479458066.000000,4648453628.000000,817409912.000000,2619864516.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10480037340.000000,4648647000.000000,817386390.000000,2620009335.000000
openmp,Full,CAS_COUNT_RD,2489712.000000,2489712.000000,0.000000,622428.000000
openmp,Full,CAS_COUNT_WR,1477963.000000,1477963.000000,0.000000,369490.750000
openmp,Full,CAS_COUNT_RD,2482307.000000,2482307.000000,0.000000,620576.750000
openmp,Full,CAS_COUNT_WR,1477833.000000,1477833.000000,0.000000,369458.250000
openmp,Full,CAS_COUNT_RD,2505885.000000,2505885.000000,0.000000,626471.250000
openmp,Full,CAS_COUNT_WR,1482170.000000,1482170.000000,0.000000,370542.500000
openmp,Full,CAS_COUNT_RD,2481686.000000,2481686.000000,0.000000,620421.500000
openmp,Full,CAS_COUNT_WR,1477168.000000,1477168.000000,0.000000,369292.000000
openmp,Full,INSTR_RETIRED_ANY,18854522398.000000,9130004908.000000,1504383294.000000,4713630599.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10479458066.000000,4648453628.000000,817409912.000000,2619864516.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10480037340.000000,4648647000.000000,817386390.000000,2620009335.000000
openmp,Full,CAS_COUNT_RD,2489712.000000,2489712.000000,0.000000,622428.000000
openmp,Full,CAS_COUNT_WR,1477963.000000,1477963.000000,0.000000,369490.750000
openmp,Full,CAS_COUNT_RD,2482307.000000,2482307.000000,0.000000,620576.750000
openmp,Full,CAS_COUNT_WR,1477833.000000,1477833.000000,0.000000,369458.250000
openmp,Full,CAS_COUNT_RD,2505885.000000,2505885.000000,0.000000,626471.250000
openmp,Full,CAS_COUNT_WR,1482170.000000,1482170.000000,0.000000,370542.500000
openmp,Full,CAS_COUNT_RD,2481686.000000,2481686.000000,0.000000,620421.500000
openmp,Full,CAS_COUNT_WR,1477168.000000,1477168.000000,0.000000,369292.000000
