Config,Expe,Metric,Sum,Max,Min,Avg
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.076370,0.019093,0.019093,0.019093
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.066959,0.018613,0.015842,0.016740
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],12011.558141,3004.837117,3000.734098,3002.889535
openmp-perfmon,BaseStrainMapping applyJ,CPI,3.270197,0.866799,0.789414,0.817549
openmp-perfmon,BaseStrainMapping applyJ,L2 request rate,0.196676,0.055703,0.046745,0.049169
openmp-perfmon,BaseStrainMapping applyJ,L2 miss rate,0.040085,0.011522,0.009257,0.010021
openmp-perfmon,BaseStrainMapping applyJ,L2 miss ratio,0.814637,0.206853,0.197745,0.203659
openmp-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.294911,0.073728,0.073728,0.073728
openmp-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.306964,0.078144,0.075557,0.076741
openmp-perfmon,BaseDeformationMapping applyJ,Clock [MHz],11987.730014,2997.446076,2996.389499,2996.932504
openmp-perfmon,BaseDeformationMapping applyJ,CPI,2.065565,0.525080,0.510082,0.516391
openmp-perfmon,BaseDeformationMapping applyJ,L2 request rate,0.111317,0.031560,0.025953,0.027829
openmp-perfmon,BaseDeformationMapping applyJ,L2 miss rate,0.027452,0.008774,0.005956,0.006863
openmp-perfmon,BaseDeformationMapping applyJ,L2 miss ratio,0.979992,0.278024,0.228813,0.244998
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.037019,0.009255,0.009255,0.009255
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.057328,0.014509,0.014072,0.014332
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],12025.238545,3006.616216,3006.132212,3006.309636
openmp-perfmon,BaseStrainMapping applyJT,CPI,4.388952,1.118658,1.062974,1.097238
openmp-perfmon,BaseStrainMapping applyJT,L2 request rate,0.295512,0.087610,0.066547,0.073878
openmp-perfmon,BaseStrainMapping applyJT,L2 miss rate,0.060026,0.017744,0.012765,0.015007
openmp-perfmon,BaseStrainMapping applyJT,L2 miss ratio,0.811576,0.214929,0.191818,0.202894
openmp-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.004534,0.001134,0.001134,0.001134
openmp-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.002981,0.000839,0.000707,0.000745
openmp-perfmon,BaseStrainMapping apply,Clock [MHz],12008.790052,3007.044750,2998.908966,3002.197513
openmp-perfmon,BaseStrainMapping apply,CPI,3.185648,0.858180,0.768557,0.796412
openmp-perfmon,BaseStrainMapping apply,L2 request rate,0.203277,0.057261,0.047984,0.050819
openmp-perfmon,BaseStrainMapping apply,L2 miss rate,0.043399,0.012248,0.010167,0.010850
openmp-perfmon,BaseStrainMapping apply,L2 miss ratio,0.853835,0.218994,0.209050,0.213459
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000229,0.000057,0.000057,0.000057
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.000896,0.000896,0.000000,0.000224
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3017.613018,3017.613018,0.000000,754.403255
openmp-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.553663,3.553663,0.000000,0.888416
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 request rate,0.107967,0.107967,0.000000,0.026992
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 miss rate,0.008467,0.008467,0.000000,0.002117
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 miss ratio,0.078426,0.078426,0.000000,0.019607
openmp-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.001120,0.000280,0.000280,0.000280
openmp-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.007809,0.007809,0.000000,0.001952
openmp-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3027.006997,3027.006997,0.000000,756.751749
openmp-perfmon,BaseDeformationMapping applyJT vec else,CPI,3.463756,3.463756,0.000000,0.865939
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 request rate,0.110134,0.110134,0.000000,0.027534
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 miss rate,0.007030,0.007030,0.000000,0.001757
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 miss ratio,0.063827,0.063827,0.000000,0.015957
openmp-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.001196,0.000299,0.000299,0.000299
openmp-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.007162,0.007162,0.000000,0.001791
openmp-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],3015.796380,3015.796380,0.000000,753.949095
openmp-perfmon,BaseDeformationMapping applyJ else,CPI,3.429827,3.429827,0.000000,0.857457
openmp-perfmon,BaseDeformationMapping applyJ else,L2 request rate,0.107016,0.107016,0.000000,0.026754
openmp-perfmon,BaseDeformationMapping applyJ else,L2 miss rate,0.006191,0.006191,0.000000,0.001548
openmp-perfmon,BaseDeformationMapping applyJ else,L2 miss ratio,0.057855,0.057855,0.000000,0.014464
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.361101,0.090275,0.090275,0.090275
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.357621,0.099733,0.078419,0.089405
openmp-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],11983.974943,2996.498848,2995.558025,2995.993736
openmp-perfmon,BaseDeformationMapping applyJT vec,CPI,3.019533,0.900714,0.488914,0.754883
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 request rate,0.373493,0.119333,0.059347,0.093373
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 miss rate,0.101470,0.032793,0.016809,0.025367
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 miss ratio,1.090399,0.283230,0.254608,0.272600
openmp-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.082814,0.020703,0.020703,0.020703
openmp-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.065565,0.019966,0.014950,0.016391
openmp-perfmon,BaseStrainMapping applyDJT,Clock [MHz],12011.562487,3005.339445,2999.844112,3002.890622
openmp-perfmon,BaseStrainMapping applyDJT,CPI,3.533144,1.020741,0.826345,0.883286
openmp-perfmon,BaseStrainMapping applyDJT,L2 request rate,0.213564,0.061396,0.048139,0.053391
openmp-perfmon,BaseStrainMapping applyDJT,L2 miss rate,0.036069,0.011702,0.007306,0.009017
openmp-perfmon,BaseStrainMapping applyDJT,L2 miss ratio,0.670542,0.190603,0.145452,0.167636
openmp-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.038034,0.009509,0.009509,0.009509
openmp-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.036141,0.009526,0.008639,0.009035
openmp-perfmon,BaseDeformationMapping apply,Clock [MHz],11983.409044,2996.694827,2995.262487,2995.852261
openmp-perfmon,BaseDeformationMapping apply,CPI,2.151476,0.544561,0.524817,0.537869
