Config,Expe,Event,core 0
seq,Full,Simulation time [s],1.35724
seq,Full,Througput [FPS],73.679
seq,Full,INSTR_RETIRED_ANY,15154423769.000000
seq,Full,CPU_CLK_UNHALTED_CORE,9068592777.000000
seq,Full,CPU_CLK_UNHALTED_REF,9068632860.000000
seq,Full,L1D_REPLACEMENT,299285818.000000
seq,Full,L1D_M_EVICT,25821345.000000
seq,Full,INSTR_RETIRED_ANY,15154423769.000000
seq,Full,CPU_CLK_UNHALTED_CORE,9068592777.000000
seq,Full,CPU_CLK_UNHALTED_REF,9068632860.000000
seq,Full,L1D_REPLACEMENT,299285818.000000
seq,Full,L1D_M_EVICT,25821345.000000
seq,Full,INSTR_RETIRED_ANY,15154423769.000000
seq,Full,CPU_CLK_UNHALTED_CORE,9068592777.000000
seq,Full,CPU_CLK_UNHALTED_REF,9068632860.000000
seq,Full,L1D_REPLACEMENT,299285818.000000
seq,Full,L1D_M_EVICT,25821345.000000
