Config,Expe,Metric,core 0
seq,Full,Simulation time [s],1.34947
seq,Full,Througput [FPS],74.1031
seq,Full,Runtime (RDTSC) [s],4.591698
seq,Full,Runtime unhalted [s],3.034074
seq,Full,Clock [MHz],2992.786942
seq,Full,CPI,0.599958
seq,Full,L2 Load [MBytes/s],4174.054310
seq,Full,L2 Evict [MBytes/s],358.001933
seq,Full,L2 bandwidth [MBytes/s],4532.056243
seq,Full,L2 data volume [GBytes],20.809836
seq,Full,Runtime (RDTSC) [s],4.591698
seq,Full,Runtime unhalted [s],3.034074
seq,Full,Clock [MHz],2992.786942
seq,Full,CPI,0.599958
seq,Full,L2 Load [MBytes/s],4174.054310
seq,Full,L2 Evict [MBytes/s],358.001933
seq,Full,L2 bandwidth [MBytes/s],4532.056243
seq,Full,L2 data volume [GBytes],20.809836
seq,Full,Runtime (RDTSC) [s],4.591698
seq,Full,Runtime unhalted [s],3.034074
seq,Full,Clock [MHz],2992.786942
seq,Full,CPI,0.599958
seq,Full,L2 Load [MBytes/s],4174.054310
seq,Full,L2 Evict [MBytes/s],358.001933
seq,Full,L2 bandwidth [MBytes/s],4532.056243
seq,Full,L2 data volume [GBytes],20.809836
