Config,Expe,Metric,core 0
seq,Full,Simulation time [s],1.34366
seq,Full,Througput [FPS],74.4238
seq,Full,Runtime (RDTSC) [s],4.580733
seq,Full,Runtime unhalted [s],3.024901
seq,Full,Clock [MHz],2992.762998
seq,Full,CPI,0.599856
seq,Full,L2 Load [MBytes/s],4156.229336
seq,Full,L2 Evict [MBytes/s],356.463370
seq,Full,L2 bandwidth [MBytes/s],4512.692706
seq,Full,L2 data volume [GBytes],20.671442
seq,Full,Runtime (RDTSC) [s],4.580733
seq,Full,Runtime unhalted [s],3.024901
seq,Full,Clock [MHz],2992.762998
seq,Full,CPI,0.599856
seq,Full,L2 Load [MBytes/s],4156.229336
seq,Full,L2 Evict [MBytes/s],356.463370
seq,Full,L2 bandwidth [MBytes/s],4512.692706
seq,Full,L2 data volume [GBytes],20.671442
seq,Full,Runtime (RDTSC) [s],4.580733
seq,Full,Runtime unhalted [s],3.024901
seq,Full,Clock [MHz],2992.762998
seq,Full,CPI,0.599856
seq,Full,L2 Load [MBytes/s],4156.229336
seq,Full,L2 Evict [MBytes/s],356.463370
seq,Full,L2 bandwidth [MBytes/s],4512.692706
seq,Full,L2 data volume [GBytes],20.671442
