Config,Expe,Metric,Sum,Max,Min,Avg
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.034680,0.008670,0.008670,0.008670
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.036666,0.009321,0.009023,0.009166
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],12012.022617,3005.353850,3001.454499,3003.005654
openmp-perfmon,BaseStrainMapping applyJ,CPI,3.172183,0.810421,0.775028,0.793046
openmp-perfmon,BaseStrainMapping applyJ,L2 request rate,0.182770,0.054750,0.041082,0.045692
openmp-perfmon,BaseStrainMapping applyJ,L2 miss rate,0.038276,0.011800,0.007776,0.009569
openmp-perfmon,BaseStrainMapping applyJ,L2 miss ratio,0.835470,0.223471,0.189290,0.208868
openmp-perfmon,BaseDeformationMultiMapping apply,Runtime (RDTSC) [s],0.021622,0.005405,0.005405,0.005405
openmp-perfmon,BaseDeformationMultiMapping apply,Runtime unhalted [s],0.020909,0.005387,0.005032,0.005227
openmp-perfmon,BaseDeformationMultiMapping apply,Clock [MHz],11992.021770,2999.518983,2996.772624,2998.005442
openmp-perfmon,BaseDeformationMultiMapping apply,CPI,2.781499,0.707353,0.683860,0.695375
openmp-perfmon,BaseDeformationMultiMapping apply,L2 request rate,0.235393,0.063122,0.055478,0.058848
openmp-perfmon,BaseDeformationMultiMapping apply,L2 miss rate,0.056019,0.017159,0.012729,0.014005
openmp-perfmon,BaseDeformationMultiMapping apply,L2 miss ratio,0.948743,0.271839,0.223352,0.237186
openmp-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime (RDTSC) [s],0.000204,0.000051,0.000051,0.000051
openmp-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime unhalted [s],0.000564,0.000564,0.000000,0.000141
openmp-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Clock [MHz],3014.464176,3014.464176,0.000000,753.616044
openmp-perfmon,BaseDeformationMultiMapping applyJT Mat seq,CPI,6.094578,6.094578,0.000000,1.523644
openmp-perfmon,BaseDeformationMultiMapping applyJT Mat seq,L2 request rate,0.205541,0.205541,0.000000,0.051385
