Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.703639
openmp,Full,Througput [FPS],142.118
openmp,Full,INSTR_RETIRED_ANY,21065285372.000000,9792045067.000000,2076968020.000000,5266321343.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10698975498.000000,4568383924.000000,948407272.000000,2674743874.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10699794900.000000,4568524200.000000,948408210.000000,2674948725.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,4653716515.000000,1873977887.000000,583804834.000000,1163429128.750000
openmp,Full,MEM_UOP_RETIRED_STORES,2659174670.000000,1203479074.000000,319746828.000000,664793667.500000
openmp,Full,INSTR_RETIRED_ANY,21065285372.000000,9792045067.000000,2076968020.000000,5266321343.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10698975498.000000,4568383924.000000,948407272.000000,2674743874.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10699794900.000000,4568524200.000000,948408210.000000,2674948725.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,4653716515.000000,1873977887.000000,583804834.000000,1163429128.750000
openmp,Full,MEM_UOP_RETIRED_STORES,2659174670.000000,1203479074.000000,319746828.000000,664793667.500000
openmp,Full,INSTR_RETIRED_ANY,21065285372.000000,9792045067.000000,2076968020.000000,5266321343.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10698975498.000000,4568383924.000000,948407272.000000,2674743874.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10699794900.000000,4568524200.000000,948408210.000000,2674948725.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,4653716515.000000,1873977887.000000,583804834.000000,1163429128.750000
openmp,Full,MEM_UOP_RETIRED_STORES,2659174670.000000,1203479074.000000,319746828.000000,664793667.500000
