Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.713351
openmp,Full,Througput [FPS],140.183
openmp,Full,INSTR_RETIRED_ANY,21208616930.000000,9703489095.000000,2103462465.000000,5302154232.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10755947463.000000,4644876966.000000,957765589.000000,2688986865.750000
openmp,Full,CPU_CLK_UNHALTED_REF,10756657200.000000,4645042080.000000,957752280.000000,2689164300.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,4693191776.000000,1904261352.000000,591765696.000000,1173297944.000000
openmp,Full,MEM_UOP_RETIRED_STORES,2683915942.000000,1222253576.000000,324178842.000000,670978985.500000
openmp,Full,INSTR_RETIRED_ANY,21208616930.000000,9703489095.000000,2103462465.000000,5302154232.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10755947463.000000,4644876966.000000,957765589.000000,2688986865.750000
openmp,Full,CPU_CLK_UNHALTED_REF,10756657200.000000,4645042080.000000,957752280.000000,2689164300.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,4693191776.000000,1904261352.000000,591765696.000000,1173297944.000000
openmp,Full,MEM_UOP_RETIRED_STORES,2683915942.000000,1222253576.000000,324178842.000000,670978985.500000
openmp,Full,INSTR_RETIRED_ANY,21208616930.000000,9703489095.000000,2103462465.000000,5302154232.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10755947463.000000,4644876966.000000,957765589.000000,2688986865.750000
openmp,Full,CPU_CLK_UNHALTED_REF,10756657200.000000,4645042080.000000,957752280.000000,2689164300.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,4693191776.000000,1904261352.000000,591765696.000000,1173297944.000000
openmp,Full,MEM_UOP_RETIRED_STORES,2683915942.000000,1222253576.000000,324178842.000000,670978985.500000
