Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.707517
openmp,Full,Througput [FPS],141.339
openmp,Full,Runtime (RDTSC) [s],11.267982,2.816995,2.816995,2.816995
openmp,Full,Runtime unhalted [s],3.589298,1.538181,0.317537,0.897324
openmp,Full,Clock [MHz],11970.557440,2992.799750,2992.327750,2992.639360
openmp,Full,CPI,1.994631,0.647285,0.431176,0.498658
openmp,Full,Load to Store ratio,7.192881,1.969175,1.556904,1.798220
openmp,Full,Runtime (RDTSC) [s],11.267982,2.816995,2.816995,2.816995
openmp,Full,Runtime unhalted [s],3.589298,1.538181,0.317537,0.897324
openmp,Full,Clock [MHz],11970.557440,2992.799750,2992.327750,2992.639360
openmp,Full,CPI,1.994631,0.647285,0.431176,0.498658
openmp,Full,Load to Store ratio,7.192881,1.969175,1.556904,1.798220
openmp,Full,Runtime (RDTSC) [s],11.267982,2.816995,2.816995,2.816995
openmp,Full,Runtime unhalted [s],3.589298,1.538181,0.317537,0.897324
openmp,Full,Clock [MHz],11970.557440,2992.799750,2992.327750,2992.639360
openmp,Full,CPI,1.994631,0.647285,0.431176,0.498658
openmp,Full,Load to Store ratio,7.192881,1.969175,1.556904,1.798220
