Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.710595
openmp,Full,Througput [FPS],140.727
openmp,Full,INSTR_RETIRED_ANY,21174937314.000000,9817739661.000000,2090218156.000000,5293734328.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10753918134.000000,4598868040.000000,949838329.000000,2688479533.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10754810820.000000,4599140160.000000,949830330.000000,2688702705.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,4683794343.000000,1885216776.000000,587738796.000000,1170948585.750000
openmp,Full,MEM_UOP_RETIRED_STORES,2678253062.000000,1212094007.000000,322222766.000000,669563265.500000
openmp,Full,INSTR_RETIRED_ANY,21174937314.000000,9817739661.000000,2090218156.000000,5293734328.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10753918134.000000,4598868040.000000,949838329.000000,2688479533.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10754810820.000000,4599140160.000000,949830330.000000,2688702705.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,4683794343.000000,1885216776.000000,587738796.000000,1170948585.750000
openmp,Full,MEM_UOP_RETIRED_STORES,2678253062.000000,1212094007.000000,322222766.000000,669563265.500000
openmp,Full,INSTR_RETIRED_ANY,21174937314.000000,9817739661.000000,2090218156.000000,5293734328.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10753918134.000000,4598868040.000000,949838329.000000,2688479533.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10754810820.000000,4599140160.000000,949830330.000000,2688702705.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,4683794343.000000,1885216776.000000,587738796.000000,1170948585.750000
openmp,Full,MEM_UOP_RETIRED_STORES,2678253062.000000,1212094007.000000,322222766.000000,669563265.500000
