Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.709471
openmp,Full,Througput [FPS],140.95
openmp,Full,Runtime (RDTSC) [s],11.257987,2.814497,2.814497,2.814497
openmp,Full,Runtime unhalted [s],3.573997,1.527091,0.315425,0.893499
openmp,Full,Clock [MHz],11970.901888,2992.827377,2992.488158,2992.725472
openmp,Full,CPI,1.984952,0.642051,0.431525,0.496238
openmp,Full,Load to Store ratio,7.190657,1.969245,1.557606,1.797664
openmp,Full,Runtime (RDTSC) [s],11.257987,2.814497,2.814497,2.814497
openmp,Full,Runtime unhalted [s],3.573997,1.527091,0.315425,0.893499
openmp,Full,Clock [MHz],11970.901888,2992.827377,2992.488158,2992.725472
openmp,Full,CPI,1.984952,0.642051,0.431525,0.496238
openmp,Full,Load to Store ratio,7.190657,1.969245,1.557606,1.797664
openmp,Full,Runtime (RDTSC) [s],11.257987,2.814497,2.814497,2.814497
openmp,Full,Runtime unhalted [s],3.573997,1.527091,0.315425,0.893499
openmp,Full,Clock [MHz],11970.901888,2992.827377,2992.488158,2992.725472
openmp,Full,CPI,1.984952,0.642051,0.431525,0.496238
openmp,Full,Load to Store ratio,7.190657,1.969245,1.557606,1.797664
