Config,Expe,Event,core 0
seq-perfmon,BaseStrainMapping applyJ,INSTR_RETIRED_ANY,1368796000.000000
seq-perfmon,BaseStrainMapping applyJ,CPU_CLK_UNHALTED_CORE,601623300.000000
seq-perfmon,BaseStrainMapping applyJ,CPU_CLK_UNHALTED_REF,601539300.000000
seq-perfmon,BaseStrainMapping applyJ,CAS_COUNT_RD,2659.000000
seq-perfmon,BaseStrainMapping applyJ,CAS_COUNT_WR,579.000000
seq-perfmon,BaseStrainMapping applyJ,CAS_COUNT_RD,2269.000000
seq-perfmon,BaseStrainMapping applyJ,CAS_COUNT_WR,546.000000
seq-perfmon,BaseStrainMapping applyJ,CAS_COUNT_RD,3429.000000
seq-perfmon,BaseStrainMapping applyJ,CAS_COUNT_WR,805.000000
seq-perfmon,BaseStrainMapping applyJ,CAS_COUNT_RD,2985.000000
seq-perfmon,BaseStrainMapping applyJ,CAS_COUNT_WR,762.000000
seq-perfmon,BaseDeformationMapping applyJ,INSTR_RETIRED_ANY,2864920000.000000
seq-perfmon,BaseDeformationMapping applyJ,CPU_CLK_UNHALTED_CORE,1564076000.000000
seq-perfmon,BaseDeformationMapping applyJ,CPU_CLK_UNHALTED_REF,1564171000.000000
seq-perfmon,BaseDeformationMapping applyJ,CAS_COUNT_RD,63450.000000
seq-perfmon,BaseDeformationMapping applyJ,CAS_COUNT_WR,11510.000000
seq-perfmon,BaseDeformationMapping applyJ,CAS_COUNT_RD,47451.000000
seq-perfmon,BaseDeformationMapping applyJ,CAS_COUNT_WR,9013.000000
seq-perfmon,BaseDeformationMapping applyJ,CAS_COUNT_RD,64062.000000
seq-perfmon,BaseDeformationMapping applyJ,CAS_COUNT_WR,11000.000000
seq-perfmon,BaseDeformationMapping applyJ,CAS_COUNT_RD,46263.000000
seq-perfmon,BaseDeformationMapping applyJ,CAS_COUNT_WR,9478.000000
seq-perfmon,BaseStrainMapping applyJT,INSTR_RETIRED_ANY,863001000.000000
seq-perfmon,BaseStrainMapping applyJT,CPU_CLK_UNHALTED_CORE,453781300.000000
seq-perfmon,BaseStrainMapping applyJT,CPU_CLK_UNHALTED_REF,453727600.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_RD,4707.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_WR,878.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_RD,3720.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_WR,686.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_RD,4538.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_WR,766.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_RD,3876.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_WR,681.000000
seq-perfmon,BaseStrainMapping apply,INSTR_RETIRED_ANY,46255130.000000
seq-perfmon,BaseStrainMapping apply,CPU_CLK_UNHALTED_CORE,20336940.000000
seq-perfmon,BaseStrainMapping apply,CPU_CLK_UNHALTED_REF,20332350.000000
seq-perfmon,BaseStrainMapping apply,CAS_COUNT_RD,344.000000
seq-perfmon,BaseStrainMapping apply,CAS_COUNT_WR,57.000000
seq-perfmon,BaseStrainMapping apply,CAS_COUNT_RD,289.000000
seq-perfmon,BaseStrainMapping apply,CAS_COUNT_WR,52.000000
seq-perfmon,BaseStrainMapping apply,CAS_COUNT_RD,263.000000
seq-perfmon,BaseStrainMapping apply,CAS_COUNT_WR,54.000000
seq-perfmon,BaseStrainMapping apply,CAS_COUNT_RD,242.000000
seq-perfmon,BaseStrainMapping apply,CAS_COUNT_WR,52.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,INSTR_RETIRED_ANY,7347157.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPU_CLK_UNHALTED_CORE,25559370.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPU_CLK_UNHALTED_REF,25565760.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_RD,844.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_WR,377.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_RD,723.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_WR,340.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_RD,841.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_WR,363.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_RD,760.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_WR,381.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,INSTR_RETIRED_ANY,45654670.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CPU_CLK_UNHALTED_CORE,161852800.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CPU_CLK_UNHALTED_REF,162002200.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CAS_COUNT_RD,1581.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CAS_COUNT_WR,274.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CAS_COUNT_RD,1354.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CAS_COUNT_WR,222.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CAS_COUNT_RD,1490.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CAS_COUNT_WR,243.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CAS_COUNT_RD,1177.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CAS_COUNT_WR,207.000000
seq-perfmon,BaseDeformationMapping applyJ else,INSTR_RETIRED_ANY,40789220.000000
seq-perfmon,BaseDeformationMapping applyJ else,CPU_CLK_UNHALTED_CORE,142560700.000000
seq-perfmon,BaseDeformationMapping applyJ else,CPU_CLK_UNHALTED_REF,142745100.000000
seq-perfmon,BaseDeformationMapping applyJ else,CAS_COUNT_RD,1748.000000
seq-perfmon,BaseDeformationMapping applyJ else,CAS_COUNT_WR,322.000000
seq-perfmon,BaseDeformationMapping applyJ else,CAS_COUNT_RD,1431.000000
seq-perfmon,BaseDeformationMapping applyJ else,CAS_COUNT_WR,201.000000
seq-perfmon,BaseDeformationMapping applyJ else,CAS_COUNT_RD,1677.000000
seq-perfmon,BaseDeformationMapping applyJ else,CAS_COUNT_WR,295.000000
seq-perfmon,BaseDeformationMapping applyJ else,CAS_COUNT_RD,1243.000000
seq-perfmon,BaseDeformationMapping applyJ else,CAS_COUNT_WR,219.000000
seq-perfmon,BaseDeformationMapping applyJT vec,INSTR_RETIRED_ANY,1362403000.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CPU_CLK_UNHALTED_CORE,1226349000.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CPU_CLK_UNHALTED_REF,1226099000.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_RD,17142.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_WR,3251.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_RD,13828.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_WR,2794.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_RD,17303.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_WR,3391.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_RD,13594.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_WR,2911.000000
seq-perfmon,BaseStrainMapping applyDJT,INSTR_RETIRED_ANY,603239000.000000
seq-perfmon,BaseStrainMapping applyDJT,CPU_CLK_UNHALTED_CORE,270675900.000000
seq-perfmon,BaseStrainMapping applyDJT,CPU_CLK_UNHALTED_REF,270650500.000000
seq-perfmon,BaseStrainMapping applyDJT,CAS_COUNT_RD,687.000000
seq-perfmon,BaseStrainMapping applyDJT,CAS_COUNT_WR,179.000000
seq-perfmon,BaseStrainMapping applyDJT,CAS_COUNT_RD,619.000000
seq-perfmon,BaseStrainMapping applyDJT,CAS_COUNT_WR,154.000000
seq-perfmon,BaseStrainMapping applyDJT,CAS_COUNT_RD,871.000000
seq-perfmon,BaseStrainMapping applyDJT,CAS_COUNT_WR,194.000000
seq-perfmon,BaseStrainMapping applyDJT,CAS_COUNT_RD,695.000000
seq-perfmon,BaseStrainMapping applyDJT,CAS_COUNT_WR,180.000000
seq-perfmon,BaseDeformationMapping apply,INSTR_RETIRED_ANY,337593100.000000
seq-perfmon,BaseDeformationMapping apply,CPU_CLK_UNHALTED_CORE,221489900.000000
seq-perfmon,BaseDeformationMapping apply,CPU_CLK_UNHALTED_REF,221528200.000000
seq-perfmon,BaseDeformationMapping apply,CAS_COUNT_RD,103930.000000
seq-perfmon,BaseDeformationMapping apply,CAS_COUNT_WR,24842.000000
seq-perfmon,BaseDeformationMapping apply,CAS_COUNT_RD,74804.000000
seq-perfmon,BaseDeformationMapping apply,CAS_COUNT_WR,19458.000000
seq-perfmon,BaseDeformationMapping apply,CAS_COUNT_RD,105112.000000
seq-perfmon,BaseDeformationMapping apply,CAS_COUNT_WR,24241.000000
seq-perfmon,BaseDeformationMapping apply,CAS_COUNT_RD,76633.000000
seq-perfmon,BaseDeformationMapping apply,CAS_COUNT_WR,19509.000000
seq-perfmon,Simu,INSTR_RETIRED_ANY,10885400000.000000
seq-perfmon,Simu,CPU_CLK_UNHALTED_CORE,8411316000.000000
seq-perfmon,Simu,CPU_CLK_UNHALTED_REF,8410743000.000000
seq-perfmon,Simu,CAS_COUNT_RD,230723.000000
seq-perfmon,Simu,CAS_COUNT_WR,45000.000000
seq-perfmon,Simu,CAS_COUNT_RD,172966.000000
seq-perfmon,Simu,CAS_COUNT_WR,34600.000000
seq-perfmon,Simu,CAS_COUNT_RD,240264.000000
seq-perfmon,Simu,CAS_COUNT_WR,45880.000000
seq-perfmon,Simu,CAS_COUNT_RD,177313.000000
seq-perfmon,Simu,CAS_COUNT_WR,37159.000000
seq-perfmon,BaseStrainMapping applyJ,INSTR_RETIRED_ANY,1368796000.000000
seq-perfmon,BaseStrainMapping applyJ,CPU_CLK_UNHALTED_CORE,601623300.000000
seq-perfmon,BaseStrainMapping applyJ,CPU_CLK_UNHALTED_REF,601539300.000000
seq-perfmon,BaseStrainMapping applyJ,CAS_COUNT_RD,2659.000000
seq-perfmon,BaseStrainMapping applyJ,CAS_COUNT_WR,579.000000
seq-perfmon,BaseStrainMapping applyJ,CAS_COUNT_RD,2269.000000
seq-perfmon,BaseStrainMapping applyJ,CAS_COUNT_WR,546.000000
seq-perfmon,BaseStrainMapping applyJ,CAS_COUNT_RD,3429.000000
seq-perfmon,BaseStrainMapping applyJ,CAS_COUNT_WR,805.000000
seq-perfmon,BaseStrainMapping applyJ,CAS_COUNT_RD,2985.000000
seq-perfmon,BaseStrainMapping applyJ,CAS_COUNT_WR,762.000000
seq-perfmon,BaseDeformationMapping applyJ,INSTR_RETIRED_ANY,2864920000.000000
seq-perfmon,BaseDeformationMapping applyJ,CPU_CLK_UNHALTED_CORE,1564076000.000000
seq-perfmon,BaseDeformationMapping applyJ,CPU_CLK_UNHALTED_REF,1564171000.000000
seq-perfmon,BaseDeformationMapping applyJ,CAS_COUNT_RD,63450.000000
seq-perfmon,BaseDeformationMapping applyJ,CAS_COUNT_WR,11510.000000
seq-perfmon,BaseDeformationMapping applyJ,CAS_COUNT_RD,47451.000000
seq-perfmon,BaseDeformationMapping applyJ,CAS_COUNT_WR,9013.000000
seq-perfmon,BaseDeformationMapping applyJ,CAS_COUNT_RD,64062.000000
seq-perfmon,BaseDeformationMapping applyJ,CAS_COUNT_WR,11000.000000
seq-perfmon,BaseDeformationMapping applyJ,CAS_COUNT_RD,46263.000000
seq-perfmon,BaseDeformationMapping applyJ,CAS_COUNT_WR,9478.000000
seq-perfmon,BaseStrainMapping applyJT,INSTR_RETIRED_ANY,863001000.000000
seq-perfmon,BaseStrainMapping applyJT,CPU_CLK_UNHALTED_CORE,453781300.000000
seq-perfmon,BaseStrainMapping applyJT,CPU_CLK_UNHALTED_REF,453727600.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_RD,4707.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_WR,878.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_RD,3720.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_WR,686.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_RD,4538.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_WR,766.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_RD,3876.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_WR,681.000000
seq-perfmon,BaseStrainMapping apply,INSTR_RETIRED_ANY,46255130.000000
seq-perfmon,BaseStrainMapping apply,CPU_CLK_UNHALTED_CORE,20336940.000000
seq-perfmon,BaseStrainMapping apply,CPU_CLK_UNHALTED_REF,20332350.000000
seq-perfmon,BaseStrainMapping apply,CAS_COUNT_RD,344.000000
seq-perfmon,BaseStrainMapping apply,CAS_COUNT_WR,57.000000
seq-perfmon,BaseStrainMapping apply,CAS_COUNT_RD,289.000000
seq-perfmon,BaseStrainMapping apply,CAS_COUNT_WR,52.000000
seq-perfmon,BaseStrainMapping apply,CAS_COUNT_RD,263.000000
seq-perfmon,BaseStrainMapping apply,CAS_COUNT_WR,54.000000
seq-perfmon,BaseStrainMapping apply,CAS_COUNT_RD,242.000000
seq-perfmon,BaseStrainMapping apply,CAS_COUNT_WR,52.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,INSTR_RETIRED_ANY,7347157.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPU_CLK_UNHALTED_CORE,25559370.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPU_CLK_UNHALTED_REF,25565760.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_RD,844.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_WR,377.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_RD,723.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_WR,340.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_RD,841.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_WR,363.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_RD,760.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_WR,381.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,INSTR_RETIRED_ANY,45654670.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CPU_CLK_UNHALTED_CORE,161852800.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CPU_CLK_UNHALTED_REF,162002200.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CAS_COUNT_RD,1581.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CAS_COUNT_WR,274.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CAS_COUNT_RD,1354.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CAS_COUNT_WR,222.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CAS_COUNT_RD,1490.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CAS_COUNT_WR,243.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CAS_COUNT_RD,1177.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,CAS_COUNT_WR,207.000000
seq-perfmon,BaseDeformationMapping applyJ else,INSTR_RETIRED_ANY,40789220.000000
seq-perfmon,BaseDeformationMapping applyJ else,CPU_CLK_UNHALTED_CORE,142560700.000000
seq-perfmon,BaseDeformationMapping applyJ else,CPU_CLK_UNHALTED_REF,142745100.000000
seq-perfmon,BaseDeformationMapping applyJ else,CAS_COUNT_RD,1748.000000
seq-perfmon,BaseDeformationMapping applyJ else,CAS_COUNT_WR,322.000000
seq-perfmon,BaseDeformationMapping applyJ else,CAS_COUNT_RD,1431.000000
seq-perfmon,BaseDeformationMapping applyJ else,CAS_COUNT_WR,201.000000
seq-perfmon,BaseDeformationMapping applyJ else,CAS_COUNT_RD,1677.000000
seq-perfmon,BaseDeformationMapping applyJ else,CAS_COUNT_WR,295.000000
seq-perfmon,BaseDeformationMapping applyJ else,CAS_COUNT_RD,1243.000000
seq-perfmon,BaseDeformationMapping applyJ else,CAS_COUNT_WR,219.000000
seq-perfmon,BaseDeformationMapping applyJT vec,INSTR_RETIRED_ANY,1362403000.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CPU_CLK_UNHALTED_CORE,1226349000.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CPU_CLK_UNHALTED_REF,1226099000.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_RD,17142.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_WR,3251.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_RD,13828.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_WR,2794.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_RD,17303.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_WR,3391.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_RD,13594.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_WR,2911.000000
seq-perfmon,BaseStrainMapping applyDJT,INSTR_RETIRED_ANY,603239000.000000
seq-perfmon,BaseStrainMapping applyDJT,CPU_CLK_UNHALTED_CORE,270675900.000000
seq-perfmon,BaseStrainMapping applyDJT,CPU_CLK_UNHALTED_REF,270650500.000000
seq-perfmon,BaseStrainMapping applyDJT,CAS_COUNT_RD,687.000000
seq-perfmon,BaseStrainMapping applyDJT,CAS_COUNT_WR,179.000000
seq-perfmon,BaseStrainMapping applyDJT,CAS_COUNT_RD,619.000000
