Config,Expe,Region Info,core 0
seq-perfmon,BaseStrainMapping applyJ,RDTSC Runtime [s],0.149718
seq-perfmon,BaseStrainMapping applyJ,call count,3573.000000
seq-perfmon,BaseDeformationMapping applyJ,RDTSC Runtime [s],0.412928
seq-perfmon,BaseDeformationMapping applyJ,call count,7356.000000
seq-perfmon,BaseStrainMapping applyJT,RDTSC Runtime [s],0.096943
seq-perfmon,BaseStrainMapping applyJT,call count,3767.000000
seq-perfmon,BaseStrainMapping apply,RDTSC Runtime [s],0.005270
seq-perfmon,BaseStrainMapping apply,call count,105.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,RDTSC Runtime [s],0.000117
seq-perfmon,BaseDeformationMapping applyJT seqMat,call count,606.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,RDTSC Runtime [s],0.000417
seq-perfmon,BaseDeformationMapping applyJT vec else,call count,3767.000000
seq-perfmon,BaseDeformationMapping applyJ else,RDTSC Runtime [s],0.000384
seq-perfmon,BaseDeformationMapping applyJ else,call count,3363.000000
seq-perfmon,BaseDeformationMapping applyJT vec,RDTSC Runtime [s],0.299076
seq-perfmon,BaseDeformationMapping applyJT vec,call count,7534.000000
seq-perfmon,BaseStrainMapping applyDJT,RDTSC Runtime [s],0.063693
seq-perfmon,BaseStrainMapping applyDJT,call count,1780.000000
seq-perfmon,BaseDeformationMapping apply,RDTSC Runtime [s],0.057902
seq-perfmon,BaseDeformationMapping apply,call count,1040.000000
seq-perfmon,Simu,RDTSC Runtime [s],7.407193
seq-perfmon,Simu,call count,1.000000
seq-perfmon,BaseStrainMapping applyJ,RDTSC Runtime [s],0.149718
seq-perfmon,BaseStrainMapping applyJ,call count,3573.000000
seq-perfmon,BaseDeformationMapping applyJ,RDTSC Runtime [s],0.412928
seq-perfmon,BaseDeformationMapping applyJ,call count,7356.000000
seq-perfmon,BaseStrainMapping applyJT,RDTSC Runtime [s],0.096943
seq-perfmon,BaseStrainMapping applyJT,call count,3767.000000
seq-perfmon,BaseStrainMapping apply,RDTSC Runtime [s],0.005270
seq-perfmon,BaseStrainMapping apply,call count,105.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,RDTSC Runtime [s],0.000117
seq-perfmon,BaseDeformationMapping applyJT seqMat,call count,606.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,RDTSC Runtime [s],0.000417
seq-perfmon,BaseDeformationMapping applyJT vec else,call count,3767.000000
seq-perfmon,BaseDeformationMapping applyJ else,RDTSC Runtime [s],0.000384
seq-perfmon,BaseDeformationMapping applyJ else,call count,3363.000000
seq-perfmon,BaseDeformationMapping applyJT vec,RDTSC Runtime [s],0.299076
seq-perfmon,BaseDeformationMapping applyJT vec,call count,7534.000000
seq-perfmon,BaseStrainMapping applyDJT,RDTSC Runtime [s],0.063693
seq-perfmon,BaseStrainMapping applyDJT,call count,1780.000000
seq-perfmon,BaseDeformationMapping apply,RDTSC Runtime [s],0.057902
seq-perfmon,BaseDeformationMapping apply,call count,1040.000000
seq-perfmon,Simu,RDTSC Runtime [s],7.407193
seq-perfmon,Simu,call count,1.000000
seq-perfmon,BaseStrainMapping applyJ,RDTSC Runtime [s],0.149718
seq-perfmon,BaseStrainMapping applyJ,call count,3573.000000
seq-perfmon,BaseDeformationMapping applyJ,RDTSC Runtime [s],0.412928
seq-perfmon,BaseDeformationMapping applyJ,call count,7356.000000
seq-perfmon,BaseStrainMapping applyJT,RDTSC Runtime [s],0.096943
seq-perfmon,BaseStrainMapping applyJT,call count,3767.000000
seq-perfmon,BaseStrainMapping apply,RDTSC Runtime [s],0.005270
seq-perfmon,BaseStrainMapping apply,call count,105.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,RDTSC Runtime [s],0.000117
seq-perfmon,BaseDeformationMapping applyJT seqMat,call count,606.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,RDTSC Runtime [s],0.000417
seq-perfmon,BaseDeformationMapping applyJT vec else,call count,3767.000000
seq-perfmon,BaseDeformationMapping applyJ else,RDTSC Runtime [s],0.000384
seq-perfmon,BaseDeformationMapping applyJ else,call count,3363.000000
seq-perfmon,BaseDeformationMapping applyJT vec,RDTSC Runtime [s],0.299076
seq-perfmon,BaseDeformationMapping applyJT vec,call count,7534.000000
seq-perfmon,BaseStrainMapping applyDJT,RDTSC Runtime [s],0.063693
seq-perfmon,BaseStrainMapping applyDJT,call count,1780.000000
seq-perfmon,BaseDeformationMapping apply,RDTSC Runtime [s],0.057902
seq-perfmon,BaseDeformationMapping apply,call count,1040.000000
seq-perfmon,Simu,RDTSC Runtime [s],7.407193
seq-perfmon,Simu,call count,1.000000
