Config,Expe,Metric,core 0
seq,Full,Simulation time [s],0.328571
seq,Full,Througput [FPS],304.348
seq,Full,Runtime (RDTSC) [s],3.779420
seq,Full,Runtime unhalted [s],2.207796
seq,Full,Clock [MHz],2992.760563
seq,Full,CPI,0.660122
seq,Full,Memory Read BW [MBytes/s],262.862146
seq,Full,Memory Write BW [MBytes/s],126.227727
seq,Full,Memory BW [MBytes/s],389.089873
seq,Full,Memory data volume [GBytes],1.470534
seq,Full,Runtime (RDTSC) [s],3.779420
seq,Full,Runtime unhalted [s],2.207796
seq,Full,Clock [MHz],2992.760563
seq,Full,CPI,0.660122
seq,Full,Memory Read BW [MBytes/s],262.862146
seq,Full,Memory Write BW [MBytes/s],126.227727
seq,Full,Memory BW [MBytes/s],389.089873
seq,Full,Memory data volume [GBytes],1.470534
seq,Full,Runtime (RDTSC) [s],3.779420
seq,Full,Runtime unhalted [s],2.207796
seq,Full,Clock [MHz],2992.760563
seq,Full,CPI,0.660122
seq,Full,Memory Read BW [MBytes/s],262.862146
seq,Full,Memory Write BW [MBytes/s],126.227727
seq,Full,Memory BW [MBytes/s],389.089873
seq,Full,Memory data volume [GBytes],1.470534
