Config,Expe,Metric,core 0
seq,Full,Simulation time [s],0.330026
seq,Full,Througput [FPS],303.006
seq,Full,Runtime (RDTSC) [s],3.780999
seq,Full,Runtime unhalted [s],2.205198
seq,Full,Clock [MHz],2992.671334
seq,Full,CPI,0.660036
seq,Full,Memory Read BW [MBytes/s],262.816174
seq,Full,Memory Write BW [MBytes/s],126.246023
seq,Full,Memory BW [MBytes/s],389.062197
seq,Full,Memory data volume [GBytes],1.471044
seq,Full,Runtime (RDTSC) [s],3.780999
seq,Full,Runtime unhalted [s],2.205198
seq,Full,Clock [MHz],2992.671334
seq,Full,CPI,0.660036
seq,Full,Memory Read BW [MBytes/s],262.816174
seq,Full,Memory Write BW [MBytes/s],126.246023
seq,Full,Memory BW [MBytes/s],389.062197
seq,Full,Memory data volume [GBytes],1.471044
seq,Full,Runtime (RDTSC) [s],3.780999
seq,Full,Runtime unhalted [s],2.205198
seq,Full,Clock [MHz],2992.671334
seq,Full,CPI,0.660036
seq,Full,Memory Read BW [MBytes/s],262.816174
seq,Full,Memory Write BW [MBytes/s],126.246023
seq,Full,Memory BW [MBytes/s],389.062197
seq,Full,Memory data volume [GBytes],1.471044
