Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.708922
openmp,Full,Througput [FPS],141.059
openmp,Full,INSTR_RETIRED_ANY,21115717508.000000,9807373134.000000,2084587273.000000,5278929377.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10717225694.000000,4568653264.000000,953815343.000000,2679306423.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10718321730.000000,4568866170.000000,953816370.000000,2679580432.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,844872897.000000,412310340.000000,126672563.000000,211218224.250000
openmp,Full,L2_RQSTS_MISS,233415797.000000,99797462.000000,40730090.000000,58353949.250000
openmp,Full,INSTR_RETIRED_ANY,21115717508.000000,9807373134.000000,2084587273.000000,5278929377.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10717225694.000000,4568653264.000000,953815343.000000,2679306423.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10718321730.000000,4568866170.000000,953816370.000000,2679580432.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,844872897.000000,412310340.000000,126672563.000000,211218224.250000
openmp,Full,L2_RQSTS_MISS,233415797.000000,99797462.000000,40730090.000000,58353949.250000
openmp,Full,INSTR_RETIRED_ANY,21115717508.000000,9807373134.000000,2084587273.000000,5278929377.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10717225694.000000,4568653264.000000,953815343.000000,2679306423.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10718321730.000000,4568866170.000000,953816370.000000,2679580432.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,844872897.000000,412310340.000000,126672563.000000,211218224.250000
openmp,Full,L2_RQSTS_MISS,233415797.000000,99797462.000000,40730090.000000,58353949.250000
