Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.709148
openmp,Full,Througput [FPS],141.014
openmp,Full,INSTR_RETIRED_ANY,21117312520.000000,9806626261.000000,2081527622.000000,5279328130.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10714366927.000000,4567174760.000000,954989727.000000,2678591731.750000
openmp,Full,CPU_CLK_UNHALTED_REF,10715434200.000000,4567252500.000000,954978420.000000,2678858550.000000
openmp,Full,L2_TRANS_ALL_REQUESTS,844461020.000000,412133163.000000,126855272.000000,211115255.000000
openmp,Full,L2_RQSTS_MISS,232734326.000000,99664640.000000,40659132.000000,58183581.500000
openmp,Full,INSTR_RETIRED_ANY,21117312520.000000,9806626261.000000,2081527622.000000,5279328130.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10714366927.000000,4567174760.000000,954989727.000000,2678591731.750000
openmp,Full,CPU_CLK_UNHALTED_REF,10715434200.000000,4567252500.000000,954978420.000000,2678858550.000000
openmp,Full,L2_TRANS_ALL_REQUESTS,844461020.000000,412133163.000000,126855272.000000,211115255.000000
openmp,Full,L2_RQSTS_MISS,232734326.000000,99664640.000000,40659132.000000,58183581.500000
openmp,Full,INSTR_RETIRED_ANY,21117312520.000000,9806626261.000000,2081527622.000000,5279328130.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10714366927.000000,4567174760.000000,954989727.000000,2678591731.750000
openmp,Full,CPU_CLK_UNHALTED_REF,10715434200.000000,4567252500.000000,954978420.000000,2678858550.000000
openmp,Full,L2_TRANS_ALL_REQUESTS,844461020.000000,412133163.000000,126855272.000000,211115255.000000
openmp,Full,L2_RQSTS_MISS,232734326.000000,99664640.000000,40659132.000000,58183581.500000
