Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.710012
openmp,Full,Througput [FPS],140.843
openmp,Full,INSTR_RETIRED_ANY,21142223369.000000,9817608211.000000,2079745597.000000,5285555842.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,10741831152.000000,4601470841.000000,948048006.000000,2685457788.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10742601690.000000,4601770680.000000,948038130.000000,2685650422.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,852501327.000000,420015894.000000,126952259.000000,213125331.750000
openmp,Full,L2_RQSTS_MISS,237036164.000000,103871112.000000,40689017.000000,59259041.000000
openmp,Full,INSTR_RETIRED_ANY,21142223369.000000,9817608211.000000,2079745597.000000,5285555842.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,10741831152.000000,4601470841.000000,948048006.000000,2685457788.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10742601690.000000,4601770680.000000,948038130.000000,2685650422.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,852501327.000000,420015894.000000,126952259.000000,213125331.750000
openmp,Full,L2_RQSTS_MISS,237036164.000000,103871112.000000,40689017.000000,59259041.000000
openmp,Full,INSTR_RETIRED_ANY,21142223369.000000,9817608211.000000,2079745597.000000,5285555842.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,10741831152.000000,4601470841.000000,948048006.000000,2685457788.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10742601690.000000,4601770680.000000,948038130.000000,2685650422.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,852501327.000000,420015894.000000,126952259.000000,213125331.750000
openmp,Full,L2_RQSTS_MISS,237036164.000000,103871112.000000,40689017.000000,59259041.000000
