Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.711755
openmp,Full,Througput [FPS],140.498
openmp,Full,INSTR_RETIRED_ANY,21148637693.000000,9811299788.000000,2090037947.000000,5287159423.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,10728873754.000000,4573026672.000000,954918862.000000,2682218438.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10729715700.000000,4573193610.000000,954927390.000000,2682428925.000000
openmp,Full,L2_TRANS_ALL_REQUESTS,849023157.000000,415363052.000000,126851158.000000,212255789.250000
openmp,Full,L2_RQSTS_MISS,233171843.000000,99617122.000000,40631806.000000,58292960.750000
openmp,Full,INSTR_RETIRED_ANY,21148637693.000000,9811299788.000000,2090037947.000000,5287159423.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,10728873754.000000,4573026672.000000,954918862.000000,2682218438.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10729715700.000000,4573193610.000000,954927390.000000,2682428925.000000
openmp,Full,L2_TRANS_ALL_REQUESTS,849023157.000000,415363052.000000,126851158.000000,212255789.250000
openmp,Full,L2_RQSTS_MISS,233171843.000000,99617122.000000,40631806.000000,58292960.750000
openmp,Full,INSTR_RETIRED_ANY,21148637693.000000,9811299788.000000,2090037947.000000,5287159423.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,10728873754.000000,4573026672.000000,954918862.000000,2682218438.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10729715700.000000,4573193610.000000,954927390.000000,2682428925.000000
openmp,Full,L2_TRANS_ALL_REQUESTS,849023157.000000,415363052.000000,126851158.000000,212255789.250000
openmp,Full,L2_RQSTS_MISS,233171843.000000,99617122.000000,40631806.000000,58292960.750000
