Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.709327
openmp,Full,Througput [FPS],140.979
openmp,Full,Runtime (RDTSC) [s],11.269801,2.817450,2.817450,2.817450
openmp,Full,Runtime unhalted [s],3.586010,1.530718,0.320289,0.896503
openmp,Full,Clock [MHz],11970.725429,2992.774848,2992.451865,2992.681357
openmp,Full,CPI,1.992133,0.642692,0.431013,0.498033
openmp,Full,L2 request rate,0.199548,0.062490,0.017739,0.049887
openmp,Full,L2 miss rate,0.058530,0.019949,0.005140,0.014632
openmp,Full,L2 miss ratio,1.167684,0.319554,0.239156,0.291921
openmp,Full,Runtime (RDTSC) [s],11.269801,2.817450,2.817450,2.817450
openmp,Full,Runtime unhalted [s],3.586010,1.530718,0.320289,0.896503
openmp,Full,Clock [MHz],11970.725429,2992.774848,2992.451865,2992.681357
openmp,Full,CPI,1.992133,0.642692,0.431013,0.498033
openmp,Full,L2 request rate,0.199548,0.062490,0.017739,0.049887
openmp,Full,L2 miss rate,0.058530,0.019949,0.005140,0.014632
openmp,Full,L2 miss ratio,1.167684,0.319554,0.239156,0.291921
openmp,Full,Runtime (RDTSC) [s],11.269801,2.817450,2.817450,2.817450
openmp,Full,Runtime unhalted [s],3.586010,1.530718,0.320289,0.896503
openmp,Full,Clock [MHz],11970.725429,2992.774848,2992.451865,2992.681357
openmp,Full,CPI,1.992133,0.642692,0.431013,0.498033
openmp,Full,L2 request rate,0.199548,0.062490,0.017739,0.049887
openmp,Full,L2 miss rate,0.058530,0.019949,0.005140,0.014632
openmp,Full,L2 miss ratio,1.167684,0.319554,0.239156,0.291921
