Config,Expe,Metric,core 0
seq,Full,Simulation time [s],0.739155
seq,Full,Througput [FPS],135.29
seq,Full,Runtime (RDTSC) [s],4.314148
seq,Full,Runtime unhalted [s],2.742335
seq,Full,Clock [MHz],2992.598720
seq,Full,CPI,0.590176
seq,Full,L3 Load [MBytes/s],1003.486961
seq,Full,L3 Evict [MBytes/s],98.920857
seq,Full,L3 bandwidth [MBytes/s],1102.407818
seq,Full,L3 data volume [GBytes],4.755951
seq,Full,Runtime (RDTSC) [s],4.314148
seq,Full,Runtime unhalted [s],2.742335
seq,Full,Clock [MHz],2992.598720
seq,Full,CPI,0.590176
seq,Full,L3 Load [MBytes/s],1003.486961
seq,Full,L3 Evict [MBytes/s],98.920857
seq,Full,L3 bandwidth [MBytes/s],1102.407818
seq,Full,L3 data volume [GBytes],4.755951
seq,Full,Runtime (RDTSC) [s],4.314148
seq,Full,Runtime unhalted [s],2.742335
seq,Full,Clock [MHz],2992.598720
seq,Full,CPI,0.590176
seq,Full,L3 Load [MBytes/s],1003.486961
seq,Full,L3 Evict [MBytes/s],98.920857
seq,Full,L3 bandwidth [MBytes/s],1102.407818
seq,Full,L3 data volume [GBytes],4.755951
