Config,Expe,Metric,core 0
seq,Full,Simulation time [s],0.74183
seq,Full,Througput [FPS],134.802
seq,Full,Runtime (RDTSC) [s],4.322772
seq,Full,Runtime unhalted [s],2.750263
seq,Full,Clock [MHz],2992.737837
seq,Full,CPI,0.591762
seq,Full,L3 Load [MBytes/s],1006.709181
seq,Full,L3 Evict [MBytes/s],98.324884
seq,Full,L3 bandwidth [MBytes/s],1105.034065
seq,Full,L3 data volume [GBytes],4.776810
seq,Full,Runtime (RDTSC) [s],4.322772
seq,Full,Runtime unhalted [s],2.750263
seq,Full,Clock [MHz],2992.737837
seq,Full,CPI,0.591762
seq,Full,L3 Load [MBytes/s],1006.709181
seq,Full,L3 Evict [MBytes/s],98.324884
seq,Full,L3 bandwidth [MBytes/s],1105.034065
seq,Full,L3 data volume [GBytes],4.776810
seq,Full,Runtime (RDTSC) [s],4.322772
seq,Full,Runtime unhalted [s],2.750263
seq,Full,Clock [MHz],2992.737837
seq,Full,CPI,0.591762
seq,Full,L3 Load [MBytes/s],1006.709181
seq,Full,L3 Evict [MBytes/s],98.324884
seq,Full,L3 bandwidth [MBytes/s],1105.034065
seq,Full,L3 data volume [GBytes],4.776810
