Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.923206
openmp,Full,Througput [FPS],108.318
openmp,Full,INSTR_RETIRED_ANY,18907904176.000000,9140626384.000000,1510038139.000000,4726976044.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10483166511.000000,4649882297.000000,818411868.000000,2620791627.750000
openmp,Full,CPU_CLK_UNHALTED_REF,10483669980.000000,4649932200.000000,818480100.000000,2620917495.000000
openmp,Full,L2_TRANS_ALL_REQUESTS,778401462.000000,429974823.000000,90300492.000000,194600365.500000
openmp,Full,L2_RQSTS_MISS,205188983.000000,100587091.000000,28208017.000000,51297245.750000
openmp,Full,INSTR_RETIRED_ANY,18907904176.000000,9140626384.000000,1510038139.000000,4726976044.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10483166511.000000,4649882297.000000,818411868.000000,2620791627.750000
openmp,Full,CPU_CLK_UNHALTED_REF,10483669980.000000,4649932200.000000,818480100.000000,2620917495.000000
openmp,Full,L2_TRANS_ALL_REQUESTS,778401462.000000,429974823.000000,90300492.000000,194600365.500000
openmp,Full,L2_RQSTS_MISS,205188983.000000,100587091.000000,28208017.000000,51297245.750000
openmp,Full,INSTR_RETIRED_ANY,18907904176.000000,9140626384.000000,1510038139.000000,4726976044.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10483166511.000000,4649882297.000000,818411868.000000,2620791627.750000
openmp,Full,CPU_CLK_UNHALTED_REF,10483669980.000000,4649932200.000000,818480100.000000,2620917495.000000
openmp,Full,L2_TRANS_ALL_REQUESTS,778401462.000000,429974823.000000,90300492.000000,194600365.500000
openmp,Full,L2_RQSTS_MISS,205188983.000000,100587091.000000,28208017.000000,51297245.750000
