Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.914424
openmp,Full,Througput [FPS],109.358
openmp,Full,INSTR_RETIRED_ANY,18822051865.000000,9128596863.000000,1492381190.000000,4705512966.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,10463784400.000000,4656160138.000000,804768820.000000,2615946100.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10464229530.000000,4656155580.000000,804711420.000000,2616057382.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,780955696.000000,435274147.000000,89185133.000000,195238924.000000
openmp,Full,L2_RQSTS_MISS,209713623.000000,105858201.000000,27816124.000000,52428405.750000
openmp,Full,INSTR_RETIRED_ANY,18822051865.000000,9128596863.000000,1492381190.000000,4705512966.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,10463784400.000000,4656160138.000000,804768820.000000,2615946100.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10464229530.000000,4656155580.000000,804711420.000000,2616057382.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,780955696.000000,435274147.000000,89185133.000000,195238924.000000
openmp,Full,L2_RQSTS_MISS,209713623.000000,105858201.000000,27816124.000000,52428405.750000
openmp,Full,INSTR_RETIRED_ANY,18822051865.000000,9128596863.000000,1492381190.000000,4705512966.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,10463784400.000000,4656160138.000000,804768820.000000,2615946100.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10464229530.000000,4656155580.000000,804711420.000000,2616057382.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,780955696.000000,435274147.000000,89185133.000000,195238924.000000
openmp,Full,L2_RQSTS_MISS,209713623.000000,105858201.000000,27816124.000000,52428405.750000
