Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.920468
openmp,Full,Througput [FPS],108.64
openmp,Full,INSTR_RETIRED_ANY,18851594478.000000,9132606024.000000,1499011313.000000,4712898619.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10509345856.000000,4690301797.000000,812025342.000000,2627336464.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10509613920.000000,4690290570.000000,812031660.000000,2627403480.000000
openmp,Full,L2_TRANS_ALL_REQUESTS,805290639.000000,457681456.000000,90130585.000000,201322659.750000
openmp,Full,L2_RQSTS_MISS,222020878.000000,117883464.000000,28024379.000000,55505219.500000
openmp,Full,INSTR_RETIRED_ANY,18851594478.000000,9132606024.000000,1499011313.000000,4712898619.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10509345856.000000,4690301797.000000,812025342.000000,2627336464.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10509613920.000000,4690290570.000000,812031660.000000,2627403480.000000
openmp,Full,L2_TRANS_ALL_REQUESTS,805290639.000000,457681456.000000,90130585.000000,201322659.750000
openmp,Full,L2_RQSTS_MISS,222020878.000000,117883464.000000,28024379.000000,55505219.500000
openmp,Full,INSTR_RETIRED_ANY,18851594478.000000,9132606024.000000,1499011313.000000,4712898619.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10509345856.000000,4690301797.000000,812025342.000000,2627336464.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10509613920.000000,4690290570.000000,812031660.000000,2627403480.000000
openmp,Full,L2_TRANS_ALL_REQUESTS,805290639.000000,457681456.000000,90130585.000000,201322659.750000
openmp,Full,L2_RQSTS_MISS,222020878.000000,117883464.000000,28024379.000000,55505219.500000
