Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.906919
openmp,Full,Througput [FPS],110.263
openmp,Full,Runtime (RDTSC) [s],11.784915,2.946229,2.946229,2.946229
openmp,Full,Runtime unhalted [s],3.486813,1.553111,0.265782,0.871703
openmp,Full,Clock [MHz],11970.912296,2992.893352,2992.598058,2992.728074
openmp,Full,CPI,2.251704,0.720073,0.442405,0.562926
openmp,Full,L2 request rate,0.212965,0.071695,0.014506,0.053241
openmp,Full,L2 miss rate,0.061352,0.022796,0.003999,0.015338
openmp,Full,L2 miss ratio,1.143368,0.317956,0.238077,0.285842
openmp,Full,Runtime (RDTSC) [s],11.784915,2.946229,2.946229,2.946229
openmp,Full,Runtime unhalted [s],3.486813,1.553111,0.265782,0.871703
openmp,Full,Clock [MHz],11970.912296,2992.893352,2992.598058,2992.728074
openmp,Full,CPI,2.251704,0.720073,0.442405,0.562926
openmp,Full,L2 request rate,0.212965,0.071695,0.014506,0.053241
openmp,Full,L2 miss rate,0.061352,0.022796,0.003999,0.015338
openmp,Full,L2 miss ratio,1.143368,0.317956,0.238077,0.285842
openmp,Full,Runtime (RDTSC) [s],11.784915,2.946229,2.946229,2.946229
openmp,Full,Runtime unhalted [s],3.486813,1.553111,0.265782,0.871703
openmp,Full,Clock [MHz],11970.912296,2992.893352,2992.598058,2992.728074
openmp,Full,CPI,2.251704,0.720073,0.442405,0.562926
openmp,Full,L2 request rate,0.212965,0.071695,0.014506,0.053241
openmp,Full,L2 miss rate,0.061352,0.022796,0.003999,0.015338
openmp,Full,L2 miss ratio,1.143368,0.317956,0.238077,0.285842
