Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.914309
openmp,Full,Througput [FPS],109.372
openmp,Full,INSTR_RETIRED_ANY,18808223364.000000,9125326462.000000,1491140033.000000,4702055841.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10424929129.000000,4623397842.000000,805791016.000000,2606232282.250000
openmp,Full,CPU_CLK_UNHALTED_REF,10425416730.000000,4623727290.000000,805774650.000000,2606354182.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,773518396.000000,428090910.000000,89318898.000000,193379599.000000
openmp,Full,L2_RQSTS_MISS,205725629.000000,101999075.000000,27782410.000000,51431407.250000
openmp,Full,INSTR_RETIRED_ANY,18808223364.000000,9125326462.000000,1491140033.000000,4702055841.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10424929129.000000,4623397842.000000,805791016.000000,2606232282.250000
openmp,Full,CPU_CLK_UNHALTED_REF,10425416730.000000,4623727290.000000,805774650.000000,2606354182.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,773518396.000000,428090910.000000,89318898.000000,193379599.000000
openmp,Full,L2_RQSTS_MISS,205725629.000000,101999075.000000,27782410.000000,51431407.250000
openmp,Full,INSTR_RETIRED_ANY,18808223364.000000,9125326462.000000,1491140033.000000,4702055841.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10424929129.000000,4623397842.000000,805791016.000000,2606232282.250000
openmp,Full,CPU_CLK_UNHALTED_REF,10425416730.000000,4623727290.000000,805774650.000000,2606354182.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,773518396.000000,428090910.000000,89318898.000000,193379599.000000
openmp,Full,L2_RQSTS_MISS,205725629.000000,101999075.000000,27782410.000000,51431407.250000
