Config,Expe,Event,core 0
seq,Full,Simulation time [s],0.328609
seq,Full,Througput [FPS],304.313
seq,Full,INSTR_RETIRED_ANY,9999946416.000000
seq,Full,CPU_CLK_UNHALTED_CORE,6593430328.000000
seq,Full,CPU_CLK_UNHALTED_REF,6593455950.000000
seq,Full,L2_TRANS_ALL_REQUESTS,273688476.000000
seq,Full,L2_RQSTS_MISS,49019379.000000
seq,Full,INSTR_RETIRED_ANY,9999946416.000000
seq,Full,CPU_CLK_UNHALTED_CORE,6593430328.000000
seq,Full,CPU_CLK_UNHALTED_REF,6593455950.000000
seq,Full,L2_TRANS_ALL_REQUESTS,273688476.000000
seq,Full,L2_RQSTS_MISS,49019379.000000
seq,Full,INSTR_RETIRED_ANY,9999946416.000000
seq,Full,CPU_CLK_UNHALTED_CORE,6593430328.000000
seq,Full,CPU_CLK_UNHALTED_REF,6593455950.000000
seq,Full,L2_TRANS_ALL_REQUESTS,273688476.000000
seq,Full,L2_RQSTS_MISS,49019379.000000
