Config,Expe,Metric,core 0
seq,Full,Simulation time [s],0.329212
seq,Full,Througput [FPS],303.756
seq,Full,Runtime (RDTSC) [s],3.781471
seq,Full,Runtime unhalted [s],2.204223
seq,Full,Clock [MHz],2992.747376
seq,Full,CPI,0.659719
seq,Full,L2 request rate,0.027154
seq,Full,L2 miss rate,0.004777
seq,Full,L2 miss ratio,0.175916
seq,Full,Runtime (RDTSC) [s],3.781471
seq,Full,Runtime unhalted [s],2.204223
seq,Full,Clock [MHz],2992.747376
seq,Full,CPI,0.659719
seq,Full,L2 request rate,0.027154
seq,Full,L2 miss rate,0.004777
seq,Full,L2 miss ratio,0.175916
seq,Full,Runtime (RDTSC) [s],3.781471
seq,Full,Runtime unhalted [s],2.204223
seq,Full,Clock [MHz],2992.747376
seq,Full,CPI,0.659719
seq,Full,L2 request rate,0.027154
seq,Full,L2 miss rate,0.004777
seq,Full,L2 miss ratio,0.175916
