Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.021297
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.030637
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2999.653160
seq-perfmon,BaseStrainMapping applyJ,CPI,0.476315
seq-perfmon,BaseStrainMapping applyJ,L3 Load [MBytes/s],3614.570738
seq-perfmon,BaseStrainMapping applyJ,L3 Evict [MBytes/s],243.099559
seq-perfmon,BaseStrainMapping applyJ,L3 bandwidth [MBytes/s],3857.670297
seq-perfmon,BaseStrainMapping applyJ,L3 data volume [GBytes],0.082159
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.093304
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.112882
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2994.837656
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.494641
seq-perfmon,BaseDeformationMapping applyJ,L3 Load [MBytes/s],4414.686346
seq-perfmon,BaseDeformationMapping applyJ,L3 Evict [MBytes/s],474.867463
seq-perfmon,BaseDeformationMapping applyJ,L3 bandwidth [MBytes/s],4889.553810
seq-perfmon,BaseDeformationMapping applyJ,L3 data volume [GBytes],0.456217
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.013701
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.023681
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],3001.056455
seq-perfmon,BaseStrainMapping applyJT,CPI,0.581691
seq-perfmon,BaseStrainMapping applyJT,L3 Load [MBytes/s],6258.543638
seq-perfmon,BaseStrainMapping applyJT,L3 Evict [MBytes/s],487.466946
seq-perfmon,BaseStrainMapping applyJT,L3 bandwidth [MBytes/s],6746.010585
seq-perfmon,BaseStrainMapping applyJT,L3 data volume [GBytes],0.092428
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001258
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.001734
