Config,Expe,Metric,Sum,Max,Min,Avg
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.758726,0.189682,0.189682,0.189682
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.075414,0.030595,0.014773,0.018853
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],11997.058043,3002.749692,2995.032841,2999.264511
openmp-perfmon,BaseStrainMapping applyJ,CPI,3.536384,1.301999,0.740019,0.884096
openmp-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],1.144824,1.144824,0.000000,0.286206
openmp-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],0.649510,0.649510,0.000000,0.162377
openmp-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],1.794334,1.794334,0.000000,0.448584
openmp-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.000340,0.000340,0.000000,0.000085
openmp-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],1.714793,0.428698,0.428698,0.428698
openmp-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.321870,0.104287,0.071511,0.080468
openmp-perfmon,BaseDeformationMapping applyJ,Clock [MHz],11985.214589,2998.335498,2994.470616,2996.303647
openmp-perfmon,BaseDeformationMapping applyJ,CPI,2.144886,0.672563,0.483330,0.536221
openmp-perfmon,BaseDeformationMapping applyJ,Memory Read BW [MBytes/s],0.949031,0.949031,0.000000,0.237258
openmp-perfmon,BaseDeformationMapping applyJ,Memory Write BW [MBytes/s],0.440702,0.440702,0.000000,0.110175
openmp-perfmon,BaseDeformationMapping applyJ,Memory BW [MBytes/s],1.389733,1.389733,0.000000,0.347433
openmp-perfmon,BaseDeformationMapping applyJ,Memory data volume [GBytes],0.000596,0.000596,0.000000,0.000149
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.771992,0.192998,0.192998,0.192998
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.067315,0.029114,0.012432,0.016829
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],11998.248659,3002.866241,2995.016264,2999.562165
openmp-perfmon,BaseStrainMapping applyJT,CPI,4.785973,1.790063,0.967852,1.196493
openmp-perfmon,BaseStrainMapping applyJT,Memory Read BW [MBytes/s],1.002788,1.002788,0.000000,0.250697
openmp-perfmon,BaseStrainMapping applyJT,Memory Write BW [MBytes/s],0.443694,0.443694,0.000000,0.110923
openmp-perfmon,BaseStrainMapping applyJT,Memory BW [MBytes/s],1.446482,1.446482,0.000000,0.361621
openmp-perfmon,BaseStrainMapping applyJT,Memory data volume [GBytes],0.000279,0.000279,0.000000,0.000070
openmp-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.031149,0.007787,0.007787,0.007787
openmp-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.003303,0.001284,0.000652,0.000826
openmp-perfmon,BaseStrainMapping apply,Clock [MHz],11986.617778,2999.011011,2994.697232,2996.654444
openmp-perfmon,BaseStrainMapping apply,CPI,3.383794,1.216622,0.713300,0.845948
openmp-perfmon,BaseStrainMapping apply,Memory Read BW [MBytes/s],1.619076,1.619076,0.000000,0.404769
openmp-perfmon,BaseStrainMapping apply,Memory Write BW [MBytes/s],0.904053,0.904053,0.000000,0.226013
