Config,Expe,Metric,Sum,Max,Min,Avg
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.433241,0.108310,0.108310,0.108310
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.042548,0.017208,0.008429,0.010637
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],11997.962490,3003.899758,2993.262643,2999.490622
openmp-perfmon,BaseStrainMapping applyJ,CPI,3.478682,1.280168,0.725294,0.869671
openmp-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],0.567850,0.567850,0.000000,0.141962
openmp-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],0.290129,0.290129,0.000000,0.072532
openmp-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],0.857979,0.857979,0.000000,0.214495
openmp-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.000093,0.000093,0.000000,0.000023
openmp-perfmon,BaseDeformationMultiMapping apply,Runtime (RDTSC) [s],0.129797,0.032449,0.032449,0.032449
openmp-perfmon,BaseDeformationMultiMapping apply,Runtime unhalted [s],0.022336,0.007186,0.004769,0.005584
openmp-perfmon,BaseDeformationMultiMapping apply,Clock [MHz],11986.690267,2998.651734,2993.532703,2996.672567
openmp-perfmon,BaseDeformationMultiMapping apply,CPI,2.937364,0.919011,0.656052,0.734341
openmp-perfmon,BaseDeformationMultiMapping apply,Memory Read BW [MBytes/s],1.779020,1.779020,0.000000,0.444755
openmp-perfmon,BaseDeformationMultiMapping apply,Memory Write BW [MBytes/s],0.796812,0.796812,0.000000,0.199203
openmp-perfmon,BaseDeformationMultiMapping apply,Memory BW [MBytes/s],2.575832,2.575832,0.000000,0.643958
openmp-perfmon,BaseDeformationMultiMapping apply,Memory data volume [GBytes],0.000084,0.000084,0.000000,0.000021
openmp-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime (RDTSC) [s],0.000205,0.000051,0.000051,0.000051
openmp-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime unhalted [s],0.000402,0.000402,0.000000,0.000100
openmp-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Clock [MHz],3041.527431,3041.527431,0.000000,760.381858
openmp-perfmon,BaseDeformationMultiMapping applyJT Mat seq,CPI,6.307883,6.307883,0.000000,1.576971
openmp-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Memory Read BW [MBytes/s],0.000000,0.000000,0.000000,0.000000
