Config,Expe,Region Info,core 0
seq-perfmon,BaseStrainMapping applyJ,RDTSC Runtime [s],0.127201
seq-perfmon,BaseStrainMapping applyJ,call count,3025.000000
seq-perfmon,BaseDeformationMapping applyJ,RDTSC Runtime [s],0.351545
seq-perfmon,BaseDeformationMapping applyJ,call count,6260.000000
seq-perfmon,BaseStrainMapping applyJT,RDTSC Runtime [s],0.082688
seq-perfmon,BaseStrainMapping applyJT,call count,3219.000000
seq-perfmon,BaseStrainMapping apply,RDTSC Runtime [s],0.005260
seq-perfmon,BaseStrainMapping apply,call count,105.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,RDTSC Runtime [s],0.000105
seq-perfmon,BaseDeformationMapping applyJT seqMat,call count,606.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,RDTSC Runtime [s],0.000305
seq-perfmon,BaseDeformationMapping applyJT vec else,call count,3219.000000
seq-perfmon,BaseDeformationMapping applyJ else,RDTSC Runtime [s],0.000294
seq-perfmon,BaseDeformationMapping applyJ else,call count,2815.000000
seq-perfmon,BaseDeformationMapping applyJT vec,RDTSC Runtime [s],0.255486
seq-perfmon,BaseDeformationMapping applyJT vec,call count,6438.000000
seq-perfmon,BaseStrainMapping applyDJT,RDTSC Runtime [s],0.053864
seq-perfmon,BaseStrainMapping applyDJT,call count,1504.000000
seq-perfmon,BaseDeformationMapping apply,RDTSC Runtime [s],0.057421
seq-perfmon,BaseDeformationMapping apply,call count,1040.000000
seq-perfmon,Simu,RDTSC Runtime [s],2.892395
seq-perfmon,Simu,call count,1.000000
seq-perfmon,BaseStrainMapping applyJ,RDTSC Runtime [s],0.127201
seq-perfmon,BaseStrainMapping applyJ,call count,3025.000000
seq-perfmon,BaseDeformationMapping applyJ,RDTSC Runtime [s],0.351545
seq-perfmon,BaseDeformationMapping applyJ,call count,6260.000000
seq-perfmon,BaseStrainMapping applyJT,RDTSC Runtime [s],0.082688
seq-perfmon,BaseStrainMapping applyJT,call count,3219.000000
seq-perfmon,BaseStrainMapping apply,RDTSC Runtime [s],0.005260
seq-perfmon,BaseStrainMapping apply,call count,105.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,RDTSC Runtime [s],0.000105
seq-perfmon,BaseDeformationMapping applyJT seqMat,call count,606.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,RDTSC Runtime [s],0.000305
seq-perfmon,BaseDeformationMapping applyJT vec else,call count,3219.000000
seq-perfmon,BaseDeformationMapping applyJ else,RDTSC Runtime [s],0.000294
seq-perfmon,BaseDeformationMapping applyJ else,call count,2815.000000
seq-perfmon,BaseDeformationMapping applyJT vec,RDTSC Runtime [s],0.255486
seq-perfmon,BaseDeformationMapping applyJT vec,call count,6438.000000
seq-perfmon,BaseStrainMapping applyDJT,RDTSC Runtime [s],0.053864
seq-perfmon,BaseStrainMapping applyDJT,call count,1504.000000
seq-perfmon,BaseDeformationMapping apply,RDTSC Runtime [s],0.057421
seq-perfmon,BaseDeformationMapping apply,call count,1040.000000
seq-perfmon,Simu,RDTSC Runtime [s],2.892395
seq-perfmon,Simu,call count,1.000000
seq-perfmon,BaseStrainMapping applyJ,RDTSC Runtime [s],0.127201
seq-perfmon,BaseStrainMapping applyJ,call count,3025.000000
seq-perfmon,BaseDeformationMapping applyJ,RDTSC Runtime [s],0.351545
seq-perfmon,BaseDeformationMapping applyJ,call count,6260.000000
seq-perfmon,BaseStrainMapping applyJT,RDTSC Runtime [s],0.082688
seq-perfmon,BaseStrainMapping applyJT,call count,3219.000000
seq-perfmon,BaseStrainMapping apply,RDTSC Runtime [s],0.005260
seq-perfmon,BaseStrainMapping apply,call count,105.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,RDTSC Runtime [s],0.000105
seq-perfmon,BaseDeformationMapping applyJT seqMat,call count,606.000000
seq-perfmon,BaseDeformationMapping applyJT vec else,RDTSC Runtime [s],0.000305
seq-perfmon,BaseDeformationMapping applyJT vec else,call count,3219.000000
seq-perfmon,BaseDeformationMapping applyJ else,RDTSC Runtime [s],0.000294
seq-perfmon,BaseDeformationMapping applyJ else,call count,2815.000000
seq-perfmon,BaseDeformationMapping applyJT vec,RDTSC Runtime [s],0.255486
seq-perfmon,BaseDeformationMapping applyJT vec,call count,6438.000000
seq-perfmon,BaseStrainMapping applyDJT,RDTSC Runtime [s],0.053864
seq-perfmon,BaseStrainMapping applyDJT,call count,1504.000000
seq-perfmon,BaseDeformationMapping apply,RDTSC Runtime [s],0.057421
seq-perfmon,BaseDeformationMapping apply,call count,1040.000000
seq-perfmon,Simu,RDTSC Runtime [s],2.892395
seq-perfmon,Simu,call count,1.000000
