Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.128044
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.142071
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2993.626439
seq-perfmon,BaseStrainMapping applyJ,CPI,0.371269
seq-perfmon,BaseStrainMapping applyJ,L3 Load [MBytes/s],4651.443531
seq-perfmon,BaseStrainMapping applyJ,L3 Evict [MBytes/s],1224.422778
seq-perfmon,BaseStrainMapping applyJ,L3 bandwidth [MBytes/s],5875.866309
seq-perfmon,BaseStrainMapping applyJ,L3 data volume [GBytes],0.752372
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.353548
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.383495
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2993.764191
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.477713
seq-perfmon,BaseDeformationMapping applyJ,L3 Load [MBytes/s],9660.740973
seq-perfmon,BaseDeformationMapping applyJ,L3 Evict [MBytes/s],1129.719289
seq-perfmon,BaseDeformationMapping applyJ,L3 bandwidth [MBytes/s],10790.460262
seq-perfmon,BaseDeformationMapping applyJ,L3 data volume [GBytes],3.814951
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.083669
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.098503
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2993.916253
seq-perfmon,BaseStrainMapping applyJT,CPI,0.410549
seq-perfmon,BaseStrainMapping applyJT,L3 Load [MBytes/s],7201.287639
seq-perfmon,BaseStrainMapping applyJT,L3 Evict [MBytes/s],441.101330
seq-perfmon,BaseStrainMapping applyJT,L3 bandwidth [MBytes/s],7642.388969
seq-perfmon,BaseStrainMapping applyJT,L3 data volume [GBytes],0.639434
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.005228
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.005701
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2993.818895
seq-perfmon,BaseStrainMapping apply,CPI,0.375592
seq-perfmon,BaseStrainMapping apply,L3 Load [MBytes/s],3760.203707
seq-perfmon,BaseStrainMapping apply,L3 Evict [MBytes/s],271.503073
seq-perfmon,BaseStrainMapping apply,L3 bandwidth [MBytes/s],4031.706780
seq-perfmon,BaseStrainMapping apply,L3 data volume [GBytes],0.021077
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000111
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.002650
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3007.643455
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.102021
seq-perfmon,BaseDeformationMapping applyJT seqMat,L3 Load [MBytes/s],13104.257248
seq-perfmon,BaseDeformationMapping applyJT seqMat,L3 Evict [MBytes/s],2023.269181
seq-perfmon,BaseDeformationMapping applyJT seqMat,L3 bandwidth [MBytes/s],15127.526429
seq-perfmon,BaseDeformationMapping applyJT seqMat,L3 data volume [GBytes],0.001679
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000321
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.013787
seq-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3001.724849
seq-perfmon,BaseDeformationMapping applyJT vec else,CPI,3.019983
seq-perfmon,BaseDeformationMapping applyJT vec else,L3 Load [MBytes/s],16898.812935
seq-perfmon,BaseDeformationMapping applyJT vec else,L3 Evict [MBytes/s],1160.234256
seq-perfmon,BaseDeformationMapping applyJT vec else,L3 bandwidth [MBytes/s],18059.047191
seq-perfmon,BaseDeformationMapping applyJT vec else,L3 data volume [GBytes],0.005801
seq-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000267
seq-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.012335
seq-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],3001.470972
seq-perfmon,BaseDeformationMapping applyJ else,CPI,3.079956
seq-perfmon,BaseDeformationMapping applyJ else,L3 Load [MBytes/s],26772.403899
seq-perfmon,BaseDeformationMapping applyJ else,L3 Evict [MBytes/s],2488.864155
seq-perfmon,BaseDeformationMapping applyJ else,L3 bandwidth [MBytes/s],29261.268054
seq-perfmon,BaseDeformationMapping applyJ else,L3 data volume [GBytes],0.007824
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.257916
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.287662
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2993.586649
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.766777
seq-perfmon,BaseDeformationMapping applyJT vec,L3 Load [MBytes/s],10465.095068
seq-perfmon,BaseDeformationMapping applyJT vec,L3 Evict [MBytes/s],755.623764
seq-perfmon,BaseDeformationMapping applyJT vec,L3 bandwidth [MBytes/s],11220.718832
seq-perfmon,BaseDeformationMapping applyJT vec,L3 data volume [GBytes],2.894000
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.054599
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.061642
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2992.418655
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.367731
seq-perfmon,BaseStrainMapping applyDJT,L3 Load [MBytes/s],5984.720414
seq-perfmon,BaseStrainMapping applyDJT,L3 Evict [MBytes/s],1294.687252
seq-perfmon,BaseStrainMapping applyDJT,L3 bandwidth [MBytes/s],7279.407665
seq-perfmon,BaseStrainMapping applyDJT,L3 data volume [GBytes],0.397447
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.056680
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.061555
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2993.319872
seq-perfmon,BaseDeformationMapping apply,CPI,0.559306
seq-perfmon,BaseDeformationMapping apply,L3 Load [MBytes/s],9404.091058
seq-perfmon,BaseDeformationMapping apply,L3 Evict [MBytes/s],700.259211
seq-perfmon,BaseDeformationMapping apply,L3 bandwidth [MBytes/s],10104.350268
seq-perfmon,BaseDeformationMapping apply,L3 data volume [GBytes],0.572712
seq-perfmon,Simu,Runtime (RDTSC) [s],2.918891
seq-perfmon,Simu,Runtime unhalted [s],1.873226
seq-perfmon,Simu,Clock [MHz],2992.756133
seq-perfmon,Simu,CPI,0.623582
seq-perfmon,Simu,L3 Load [MBytes/s],4031.964195
seq-perfmon,Simu,L3 Evict [MBytes/s],458.356218
seq-perfmon,Simu,L3 bandwidth [MBytes/s],4490.320413
seq-perfmon,Simu,L3 data volume [GBytes],13.106756
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.128044
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.142071
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2993.626439
seq-perfmon,BaseStrainMapping applyJ,CPI,0.371269
seq-perfmon,BaseStrainMapping applyJ,L3 Load [MBytes/s],4651.443531
seq-perfmon,BaseStrainMapping applyJ,L3 Evict [MBytes/s],1224.422778
seq-perfmon,BaseStrainMapping applyJ,L3 bandwidth [MBytes/s],5875.866309
seq-perfmon,BaseStrainMapping applyJ,L3 data volume [GBytes],0.752372
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.353548
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.383495
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2993.764191
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.477713
seq-perfmon,BaseDeformationMapping applyJ,L3 Load [MBytes/s],9660.740973
seq-perfmon,BaseDeformationMapping applyJ,L3 Evict [MBytes/s],1129.719289
seq-perfmon,BaseDeformationMapping applyJ,L3 bandwidth [MBytes/s],10790.460262
seq-perfmon,BaseDeformationMapping applyJ,L3 data volume [GBytes],3.814951
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.083669
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.098503
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2993.916253
seq-perfmon,BaseStrainMapping applyJT,CPI,0.410549
