Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.128166
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.141759
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2993.441955
seq-perfmon,BaseStrainMapping applyJ,CPI,0.371184
seq-perfmon,BaseStrainMapping applyJ,L3 Load [MBytes/s],4605.358621
seq-perfmon,BaseStrainMapping applyJ,L3 Evict [MBytes/s],1243.129259
seq-perfmon,BaseStrainMapping applyJ,L3 bandwidth [MBytes/s],5848.487881
seq-perfmon,BaseStrainMapping applyJ,L3 data volume [GBytes],0.749576
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.354009
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.384057
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2993.695304
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.479344
seq-perfmon,BaseDeformationMapping applyJ,L3 Load [MBytes/s],9631.293242
seq-perfmon,BaseDeformationMapping applyJ,L3 Evict [MBytes/s],1111.901442
seq-perfmon,BaseDeformationMapping applyJ,L3 bandwidth [MBytes/s],10743.194684
seq-perfmon,BaseDeformationMapping applyJ,L3 data volume [GBytes],3.803184
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.083170
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.098462
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2995.041422
seq-perfmon,BaseStrainMapping applyJT,CPI,0.411141
seq-perfmon,BaseStrainMapping applyJT,L3 Load [MBytes/s],7343.663784
seq-perfmon,BaseStrainMapping applyJT,L3 Evict [MBytes/s],656.420477
seq-perfmon,BaseStrainMapping applyJT,L3 bandwidth [MBytes/s],8000.084261
seq-perfmon,BaseStrainMapping applyJT,L3 data volume [GBytes],0.665369
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.005234
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.005721
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2993.753261
seq-perfmon,BaseStrainMapping apply,CPI,0.376939
seq-perfmon,BaseStrainMapping apply,L3 Load [MBytes/s],3760.291490
seq-perfmon,BaseStrainMapping apply,L3 Evict [MBytes/s],313.947636
seq-perfmon,BaseStrainMapping apply,L3 bandwidth [MBytes/s],4074.239127
seq-perfmon,BaseStrainMapping apply,L3 data volume [GBytes],0.021324
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000106
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.002659
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3007.993489
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.112525
seq-perfmon,BaseDeformationMapping applyJT seqMat,L3 Load [MBytes/s],14709.758868
seq-perfmon,BaseDeformationMapping applyJT seqMat,L3 Evict [MBytes/s],1439.951316
seq-perfmon,BaseDeformationMapping applyJT seqMat,L3 bandwidth [MBytes/s],16149.710184
seq-perfmon,BaseDeformationMapping applyJT seqMat,L3 data volume [GBytes],0.001709
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000375
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.014009
seq-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3003.097235
seq-perfmon,BaseDeformationMapping applyJT vec else,CPI,3.074313
seq-perfmon,BaseDeformationMapping applyJT vec else,L3 Load [MBytes/s],17218.914335
seq-perfmon,BaseDeformationMapping applyJT vec else,L3 Evict [MBytes/s],1057.461946
seq-perfmon,BaseDeformationMapping applyJT vec else,L3 bandwidth [MBytes/s],18276.376281
seq-perfmon,BaseDeformationMapping applyJT vec else,L3 data volume [GBytes],0.006854
seq-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000316
seq-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.012246
seq-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],2994.696041
seq-perfmon,BaseDeformationMapping applyJ else,CPI,3.064233
seq-perfmon,BaseDeformationMapping applyJ else,L3 Load [MBytes/s],33418.578477
seq-perfmon,BaseDeformationMapping applyJ else,L3 Evict [MBytes/s],2285.327141
seq-perfmon,BaseDeformationMapping applyJ else,L3 bandwidth [MBytes/s],35703.905618
seq-perfmon,BaseDeformationMapping applyJ else,L3 data volume [GBytes],0.011278
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.257362
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.287617
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2993.767464
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.768080
seq-perfmon,BaseDeformationMapping applyJT vec,L3 Load [MBytes/s],10443.629389
seq-perfmon,BaseDeformationMapping applyJT vec,L3 Evict [MBytes/s],738.627157
seq-perfmon,BaseDeformationMapping applyJT vec,L3 bandwidth [MBytes/s],11182.256547
seq-perfmon,BaseDeformationMapping applyJT vec,L3 data volume [GBytes],2.877891
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.054365
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.061414
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2994.168738
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.367339
seq-perfmon,BaseStrainMapping applyDJT,L3 Load [MBytes/s],5825.718874
seq-perfmon,BaseStrainMapping applyDJT,L3 Evict [MBytes/s],1150.880219
seq-perfmon,BaseStrainMapping applyDJT,L3 bandwidth [MBytes/s],6976.599092
seq-perfmon,BaseStrainMapping applyDJT,L3 data volume [GBytes],0.379282
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.057498
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.062427
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2993.541775
seq-perfmon,BaseDeformationMapping apply,CPI,0.567238
seq-perfmon,BaseDeformationMapping apply,L3 Load [MBytes/s],9299.256199
seq-perfmon,BaseDeformationMapping apply,L3 Evict [MBytes/s],692.061532
seq-perfmon,BaseDeformationMapping apply,L3 bandwidth [MBytes/s],9991.317731
seq-perfmon,BaseDeformationMapping apply,L3 data volume [GBytes],0.574479
seq-perfmon,Simu,Runtime (RDTSC) [s],2.910299
seq-perfmon,Simu,Runtime unhalted [s],1.868115
seq-perfmon,Simu,Clock [MHz],2992.798371
seq-perfmon,Simu,CPI,0.623005
seq-perfmon,Simu,L3 Load [MBytes/s],4030.488414
seq-perfmon,Simu,L3 Evict [MBytes/s],454.577183
seq-perfmon,Simu,L3 bandwidth [MBytes/s],4485.065596
seq-perfmon,Simu,L3 data volume [GBytes],13.052882
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.128166
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.141759
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2993.441955
seq-perfmon,BaseStrainMapping applyJ,CPI,0.371184
seq-perfmon,BaseStrainMapping applyJ,L3 Load [MBytes/s],4605.358621
seq-perfmon,BaseStrainMapping applyJ,L3 Evict [MBytes/s],1243.129259
seq-perfmon,BaseStrainMapping applyJ,L3 bandwidth [MBytes/s],5848.487881
seq-perfmon,BaseStrainMapping applyJ,L3 data volume [GBytes],0.749576
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.354009
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.384057
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2993.695304
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.479344
seq-perfmon,BaseDeformationMapping applyJ,L3 Load [MBytes/s],9631.293242
seq-perfmon,BaseDeformationMapping applyJ,L3 Evict [MBytes/s],1111.901442
seq-perfmon,BaseDeformationMapping applyJ,L3 bandwidth [MBytes/s],10743.194684
seq-perfmon,BaseDeformationMapping applyJ,L3 data volume [GBytes],3.803184
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.083170
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.098462
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2995.041422
seq-perfmon,BaseStrainMapping applyJT,CPI,0.411141
seq-perfmon,BaseStrainMapping applyJT,L3 Load [MBytes/s],7343.663784
seq-perfmon,BaseStrainMapping applyJT,L3 Evict [MBytes/s],656.420477
seq-perfmon,BaseStrainMapping applyJT,L3 bandwidth [MBytes/s],8000.084261
seq-perfmon,BaseStrainMapping applyJT,L3 data volume [GBytes],0.665369
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.005234
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.005721
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2993.753261
seq-perfmon,BaseStrainMapping apply,CPI,0.376939
seq-perfmon,BaseStrainMapping apply,L3 Load [MBytes/s],3760.291490
seq-perfmon,BaseStrainMapping apply,L3 Evict [MBytes/s],313.947636
seq-perfmon,BaseStrainMapping apply,L3 bandwidth [MBytes/s],4074.239127
seq-perfmon,BaseStrainMapping apply,L3 data volume [GBytes],0.021324
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000106
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.002659
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3007.993489
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.112525
seq-perfmon,BaseDeformationMapping applyJT seqMat,L3 Load [MBytes/s],14709.758868
seq-perfmon,BaseDeformationMapping applyJT seqMat,L3 Evict [MBytes/s],1439.951316
seq-perfmon,BaseDeformationMapping applyJT seqMat,L3 bandwidth [MBytes/s],16149.710184
seq-perfmon,BaseDeformationMapping applyJT seqMat,L3 data volume [GBytes],0.001709
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000375
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.014009
seq-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3003.097235
seq-perfmon,BaseDeformationMapping applyJT vec else,CPI,3.074313
seq-perfmon,BaseDeformationMapping applyJT vec else,L3 Load [MBytes/s],17218.914335
seq-perfmon,BaseDeformationMapping applyJT vec else,L3 Evict [MBytes/s],1057.461946
seq-perfmon,BaseDeformationMapping applyJT vec else,L3 bandwidth [MBytes/s],18276.376281
seq-perfmon,BaseDeformationMapping applyJT vec else,L3 data volume [GBytes],0.006854
seq-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000316
seq-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.012246
seq-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],2994.696041
seq-perfmon,BaseDeformationMapping applyJ else,CPI,3.064233
seq-perfmon,BaseDeformationMapping applyJ else,L3 Load [MBytes/s],33418.578477
seq-perfmon,BaseDeformationMapping applyJ else,L3 Evict [MBytes/s],2285.327141
seq-perfmon,BaseDeformationMapping applyJ else,L3 bandwidth [MBytes/s],35703.905618
seq-perfmon,BaseDeformationMapping applyJ else,L3 data volume [GBytes],0.011278
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.257362
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.287617
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2993.767464
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.768080
seq-perfmon,BaseDeformationMapping applyJT vec,L3 Load [MBytes/s],10443.629389
