Config,Expe,Metric,Sum,Max,Min,Avg
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.097680,0.024420,0.024420,0.024420
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.104367,0.026281,0.025745,0.026092
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],11981.490381,2995.662944,2995.118022,2995.372595
openmp-perfmon,BaseStrainMapping applyJT,CPI,1.785365,0.448338,0.442698,0.446341
openmp-perfmon,BaseStrainMapping applyJT,L2 request rate,0.214161,0.056981,0.052106,0.053540
openmp-perfmon,BaseStrainMapping applyJT,L2 miss rate,0.059922,0.015651,0.014546,0.014981
openmp-perfmon,BaseStrainMapping applyJT,L2 miss ratio,1.119694,0.284777,0.274665,0.279923
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000160,0.000040,0.000040,0.000040
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.000549,0.000549,0.000000,0.000137
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3012.906329,3012.906329,0.000000,753.226582
openmp-perfmon,BaseDeformationMapping applyJT seqMat,CPI,5.987551,5.987551,0.000000,1.496888
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 request rate,0.198069,0.198069,0.000000,0.049517
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 miss rate,0.020268,0.020268,0.000000,0.005067
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 miss ratio,0.102328,0.102328,0.000000,0.025582
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.427810,0.106953,0.106953,0.106953
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.402769,0.102552,0.097929,0.100692
openmp-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],11977.320770,2994.725000,2993.833540,2994.330192
openmp-perfmon,BaseDeformationMapping applyJT vec,CPI,2.268165,0.571985,0.562488,0.567041
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 request rate,0.518005,0.131214,0.128733,0.129501
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 miss rate,0.156258,0.039715,0.038460,0.039065
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 miss ratio,1.206593,0.304497,0.298760,0.301648
openmp-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.084303,0.021076,0.021076,0.021076
openmp-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.083106,0.020828,0.020710,0.020776
openmp-perfmon,BaseDeformationMapping apply,Clock [MHz],11976.689160,2994.421400,2993.949772,2994.172290
openmp-perfmon,BaseDeformationMapping apply,CPI,1.897989,0.476289,0.473340,0.474497
openmp-perfmon,BaseDeformationMapping apply,L2 request rate,0.162983,0.041628,0.040217,0.040746
openmp-perfmon,BaseDeformationMapping apply,L2 miss rate,0.053498,0.013805,0.013158,0.013375
openmp-perfmon,BaseDeformationMapping apply,L2 miss ratio,1.312892,0.331617,0.326429,0.328223
openmp-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.574978,0.143745,0.143745,0.143745
openmp-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.579335,0.145689,0.144289,0.144834
openmp-perfmon,BaseDeformationMapping applyJ,Clock [MHz],11975.902825,2994.217847,2993.743271,2993.975706
openmp-perfmon,BaseDeformationMapping applyJ,CPI,1.812810,0.456515,0.451681,0.453202
openmp-perfmon,BaseDeformationMapping applyJ,L2 request rate,0.207825,0.052592,0.051719,0.051956
openmp-perfmon,BaseDeformationMapping applyJ,L2 miss rate,0.073125,0.018387,0.018090,0.018281
openmp-perfmon,BaseDeformationMapping applyJ,L2 miss ratio,1.407562,0.355516,0.343970,0.351891
openmp-perfmon,Simu,Runtime (RDTSC) [s],4.664528,1.166132,1.166132,1.166132
openmp-perfmon,Simu,Runtime unhalted [s],0.776319,0.776319,0.000000,0.194080
openmp-perfmon,Simu,Clock [MHz],2992.815735,2992.815735,0.000000,748.203934
openmp-perfmon,Simu,CPI,0.597152,0.597152,0.000000,0.149288
openmp-perfmon,Simu,L2 request rate,0.072177,0.072177,0.000000,0.018044
openmp-perfmon,Simu,L2 miss rate,0.022906,0.022906,0.000000,0.005727
openmp-perfmon,Simu,L2 miss ratio,0.317362,0.317362,0.000000,0.079340
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.139073,0.034768,0.034768,0.034768
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.143104,0.035916,0.035525,0.035776
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],11981.658595,2995.861421,2995.233369,2995.414649
openmp-perfmon,BaseStrainMapping applyJ,CPI,1.534668,0.385421,0.381821,0.383667
openmp-perfmon,BaseStrainMapping applyJ,L2 request rate,0.129287,0.039313,0.029716,0.032322
openmp-perfmon,BaseStrainMapping applyJ,L2 miss rate,0.035102,0.008939,0.008565,0.008775
openmp-perfmon,BaseStrainMapping applyJ,L2 miss ratio,1.099687,0.292699,0.227375,0.274922
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.097680,0.024420,0.024420,0.024420
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.104367,0.026281,0.025745,0.026092
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],11981.490381,2995.662944,2995.118022,2995.372595
