Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.406422
openmp,Full,Througput [FPS],246.05
openmp,Full,INSTR_RETIRED_ANY,14673422273.000000,8185666839.000000,497577941.000000,3668355568.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,8560272338.000000,4226362650.000000,361057241.000000,2140068084.500000
openmp,Full,CPU_CLK_UNHALTED_REF,8561687040.000000,4226548350.000000,361055490.000000,2140421760.000000
openmp,Full,L2_TRANS_ALL_REQUESTS,426540666.000000,303678565.000000,24175955.000000,106635166.500000
openmp,Full,L2_RQSTS_MISS,86688231.000000,61924581.000000,4175845.000000,21672057.750000
openmp,Full,INSTR_RETIRED_ANY,14673422273.000000,8185666839.000000,497577941.000000,3668355568.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,8560272338.000000,4226362650.000000,361057241.000000,2140068084.500000
openmp,Full,CPU_CLK_UNHALTED_REF,8561687040.000000,4226548350.000000,361055490.000000,2140421760.000000
openmp,Full,L2_TRANS_ALL_REQUESTS,426540666.000000,303678565.000000,24175955.000000,106635166.500000
openmp,Full,L2_RQSTS_MISS,86688231.000000,61924581.000000,4175845.000000,21672057.750000
openmp,Full,INSTR_RETIRED_ANY,14673422273.000000,8185666839.000000,497577941.000000,3668355568.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,8560272338.000000,4226362650.000000,361057241.000000,2140068084.500000
openmp,Full,CPU_CLK_UNHALTED_REF,8561687040.000000,4226548350.000000,361055490.000000,2140421760.000000
openmp,Full,L2_TRANS_ALL_REQUESTS,426540666.000000,303678565.000000,24175955.000000,106635166.500000
openmp,Full,L2_RQSTS_MISS,86688231.000000,61924581.000000,4175845.000000,21672057.750000
