Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.396386
openmp,Full,Througput [FPS],252.279
openmp,Full,INSTR_RETIRED_ANY,14664335573.000000,8186500540.000000,498098718.000000,3666083893.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,8500060751.000000,4173494814.000000,358470435.000000,2125015187.750000
openmp,Full,CPU_CLK_UNHALTED_REF,8501735010.000000,4174006980.000000,358509960.000000,2125433752.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,397908463.000000,275380365.000000,24145304.000000,99477115.750000
openmp,Full,L2_RQSTS_MISS,70727848.000000,46333525.000000,4219902.000000,17681962.000000
openmp,Full,INSTR_RETIRED_ANY,14664335573.000000,8186500540.000000,498098718.000000,3666083893.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,8500060751.000000,4173494814.000000,358470435.000000,2125015187.750000
openmp,Full,CPU_CLK_UNHALTED_REF,8501735010.000000,4174006980.000000,358509960.000000,2125433752.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,397908463.000000,275380365.000000,24145304.000000,99477115.750000
openmp,Full,L2_RQSTS_MISS,70727848.000000,46333525.000000,4219902.000000,17681962.000000
openmp,Full,INSTR_RETIRED_ANY,14664335573.000000,8186500540.000000,498098718.000000,3666083893.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,8500060751.000000,4173494814.000000,358470435.000000,2125015187.750000
openmp,Full,CPU_CLK_UNHALTED_REF,8501735010.000000,4174006980.000000,358509960.000000,2125433752.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,397908463.000000,275380365.000000,24145304.000000,99477115.750000
openmp,Full,L2_RQSTS_MISS,70727848.000000,46333525.000000,4219902.000000,17681962.000000
