Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.402788
openmp,Full,Througput [FPS],248.27
openmp,Full,INSTR_RETIRED_ANY,14672783220.000000,8199767262.000000,494261766.000000,3668195805.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,8504676499.000000,4177484528.000000,358671490.000000,2126169124.750000
openmp,Full,CPU_CLK_UNHALTED_REF,8505345510.000000,4177535160.000000,358700100.000000,2126336377.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,398937555.000000,278698542.000000,23723386.000000,99734388.750000
openmp,Full,L2_RQSTS_MISS,71606525.000000,47844160.000000,4175997.000000,17901631.250000
openmp,Full,INSTR_RETIRED_ANY,14672783220.000000,8199767262.000000,494261766.000000,3668195805.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,8504676499.000000,4177484528.000000,358671490.000000,2126169124.750000
openmp,Full,CPU_CLK_UNHALTED_REF,8505345510.000000,4177535160.000000,358700100.000000,2126336377.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,398937555.000000,278698542.000000,23723386.000000,99734388.750000
openmp,Full,L2_RQSTS_MISS,71606525.000000,47844160.000000,4175997.000000,17901631.250000
openmp,Full,INSTR_RETIRED_ANY,14672783220.000000,8199767262.000000,494261766.000000,3668195805.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,8504676499.000000,4177484528.000000,358671490.000000,2126169124.750000
openmp,Full,CPU_CLK_UNHALTED_REF,8505345510.000000,4177535160.000000,358700100.000000,2126336377.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,398937555.000000,278698542.000000,23723386.000000,99734388.750000
openmp,Full,L2_RQSTS_MISS,71606525.000000,47844160.000000,4175997.000000,17901631.250000
