Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.399208
openmp,Full,Througput [FPS],250.496
openmp,Full,INSTR_RETIRED_ANY,14667211482.000000,8190272039.000000,497821359.000000,3666802870.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,8509206573.000000,4179191447.000000,359755326.000000,2127301643.250000
openmp,Full,CPU_CLK_UNHALTED_REF,8510257170.000000,4179387150.000000,359723160.000000,2127564292.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,404155173.000000,281394495.000000,24224975.000000,101038793.250000
openmp,Full,L2_RQSTS_MISS,73692865.000000,49179882.000000,4149526.000000,18423216.250000
openmp,Full,INSTR_RETIRED_ANY,14667211482.000000,8190272039.000000,497821359.000000,3666802870.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,8509206573.000000,4179191447.000000,359755326.000000,2127301643.250000
openmp,Full,CPU_CLK_UNHALTED_REF,8510257170.000000,4179387150.000000,359723160.000000,2127564292.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,404155173.000000,281394495.000000,24224975.000000,101038793.250000
openmp,Full,L2_RQSTS_MISS,73692865.000000,49179882.000000,4149526.000000,18423216.250000
openmp,Full,INSTR_RETIRED_ANY,14667211482.000000,8190272039.000000,497821359.000000,3666802870.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,8509206573.000000,4179191447.000000,359755326.000000,2127301643.250000
openmp,Full,CPU_CLK_UNHALTED_REF,8510257170.000000,4179387150.000000,359723160.000000,2127564292.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,404155173.000000,281394495.000000,24224975.000000,101038793.250000
openmp,Full,L2_RQSTS_MISS,73692865.000000,49179882.000000,4149526.000000,18423216.250000
