Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.395488
openmp,Full,Througput [FPS],252.852
openmp,Full,Runtime (RDTSC) [s],10.797891,2.699473,2.699473,2.699473
openmp,Full,Runtime unhalted [s],2.833669,1.389149,0.120347,0.708417
openmp,Full,Clock [MHz],11970.460340,2992.922378,2992.183042,2992.615085
openmp,Full,CPI,2.652973,0.758634,0.439232,0.663243
openmp,Full,L2 request rate,0.159545,0.052189,0.008817,0.039886
openmp,Full,L2 miss rate,0.029139,0.010507,0.001827,0.007285
openmp,Full,L2 miss ratio,0.749840,0.207180,0.164900,0.187460
openmp,Full,Runtime (RDTSC) [s],10.797891,2.699473,2.699473,2.699473
openmp,Full,Runtime unhalted [s],2.833669,1.389149,0.120347,0.708417
openmp,Full,Clock [MHz],11970.460340,2992.922378,2992.183042,2992.615085
openmp,Full,CPI,2.652973,0.758634,0.439232,0.663243
openmp,Full,L2 request rate,0.159545,0.052189,0.008817,0.039886
openmp,Full,L2 miss rate,0.029139,0.010507,0.001827,0.007285
openmp,Full,L2 miss ratio,0.749840,0.207180,0.164900,0.187460
openmp,Full,Runtime (RDTSC) [s],10.797891,2.699473,2.699473,2.699473
openmp,Full,Runtime unhalted [s],2.833669,1.389149,0.120347,0.708417
openmp,Full,Clock [MHz],11970.460340,2992.922378,2992.183042,2992.615085
openmp,Full,CPI,2.652973,0.758634,0.439232,0.663243
openmp,Full,L2 request rate,0.159545,0.052189,0.008817,0.039886
openmp,Full,L2 miss rate,0.029139,0.010507,0.001827,0.007285
openmp,Full,L2 miss ratio,0.749840,0.207180,0.164900,0.187460
