Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.396379
openmp,Full,Througput [FPS],252.284
openmp,Full,INSTR_RETIRED_ANY,14664975938.000000,8181610412.000000,496077336.000000,3666243984.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,8491575282.000000,4169440293.000000,355243722.000000,2122893820.500000
openmp,Full,CPU_CLK_UNHALTED_REF,8492504310.000000,4169518050.000000,355234170.000000,2123126077.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,395375236.000000,275849439.000000,23050964.000000,98843809.000000
openmp,Full,L2_RQSTS_MISS,69471844.000000,46026526.000000,4004267.000000,17367961.000000
openmp,Full,INSTR_RETIRED_ANY,14664975938.000000,8181610412.000000,496077336.000000,3666243984.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,8491575282.000000,4169440293.000000,355243722.000000,2122893820.500000
openmp,Full,CPU_CLK_UNHALTED_REF,8492504310.000000,4169518050.000000,355234170.000000,2123126077.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,395375236.000000,275849439.000000,23050964.000000,98843809.000000
openmp,Full,L2_RQSTS_MISS,69471844.000000,46026526.000000,4004267.000000,17367961.000000
openmp,Full,INSTR_RETIRED_ANY,14664975938.000000,8181610412.000000,496077336.000000,3666243984.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,8491575282.000000,4169440293.000000,355243722.000000,2122893820.500000
openmp,Full,CPU_CLK_UNHALTED_REF,8492504310.000000,4169518050.000000,355234170.000000,2123126077.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,395375236.000000,275849439.000000,23050964.000000,98843809.000000
openmp,Full,L2_RQSTS_MISS,69471844.000000,46026526.000000,4004267.000000,17367961.000000
