Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.703685
openmp,Full,Througput [FPS],142.109
openmp,Full,INSTR_RETIRED_ANY,21031837353.000000,9789175229.000000,2063984447.000000,5257959338.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,10692955099.000000,4563256710.000000,950639390.000000,2673238774.750000
openmp,Full,CPU_CLK_UNHALTED_REF,10693885050.000000,4563530010.000000,950643240.000000,2673471262.500000
openmp,Full,CAS_COUNT_RD,2476939.000000,2476939.000000,0.000000,619234.750000
openmp,Full,CAS_COUNT_WR,1480826.000000,1480826.000000,0.000000,370206.500000
openmp,Full,CAS_COUNT_RD,2474662.000000,2474662.000000,0.000000,618665.500000
openmp,Full,CAS_COUNT_WR,1479409.000000,1479409.000000,0.000000,369852.250000
openmp,Full,CAS_COUNT_RD,2484117.000000,2484117.000000,0.000000,621029.250000
openmp,Full,CAS_COUNT_WR,1481932.000000,1481932.000000,0.000000,370483.000000
openmp,Full,CAS_COUNT_RD,2471977.000000,2471977.000000,0.000000,617994.250000
openmp,Full,CAS_COUNT_WR,1479185.000000,1479185.000000,0.000000,369796.250000
openmp,Full,INSTR_RETIRED_ANY,21031837353.000000,9789175229.000000,2063984447.000000,5257959338.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,10692955099.000000,4563256710.000000,950639390.000000,2673238774.750000
openmp,Full,CPU_CLK_UNHALTED_REF,10693885050.000000,4563530010.000000,950643240.000000,2673471262.500000
openmp,Full,CAS_COUNT_RD,2476939.000000,2476939.000000,0.000000,619234.750000
openmp,Full,CAS_COUNT_WR,1480826.000000,1480826.000000,0.000000,370206.500000
openmp,Full,CAS_COUNT_RD,2474662.000000,2474662.000000,0.000000,618665.500000
openmp,Full,CAS_COUNT_WR,1479409.000000,1479409.000000,0.000000,369852.250000
openmp,Full,CAS_COUNT_RD,2484117.000000,2484117.000000,0.000000,621029.250000
openmp,Full,CAS_COUNT_WR,1481932.000000,1481932.000000,0.000000,370483.000000
openmp,Full,CAS_COUNT_RD,2471977.000000,2471977.000000,0.000000,617994.250000
openmp,Full,CAS_COUNT_WR,1479185.000000,1479185.000000,0.000000,369796.250000
openmp,Full,INSTR_RETIRED_ANY,21031837353.000000,9789175229.000000,2063984447.000000,5257959338.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,10692955099.000000,4563256710.000000,950639390.000000,2673238774.750000
openmp,Full,CPU_CLK_UNHALTED_REF,10693885050.000000,4563530010.000000,950643240.000000,2673471262.500000
openmp,Full,CAS_COUNT_RD,2476939.000000,2476939.000000,0.000000,619234.750000
openmp,Full,CAS_COUNT_WR,1480826.000000,1480826.000000,0.000000,370206.500000
openmp,Full,CAS_COUNT_RD,2474662.000000,2474662.000000,0.000000,618665.500000
openmp,Full,CAS_COUNT_WR,1479409.000000,1479409.000000,0.000000,369852.250000
openmp,Full,CAS_COUNT_RD,2484117.000000,2484117.000000,0.000000,621029.250000
openmp,Full,CAS_COUNT_WR,1481932.000000,1481932.000000,0.000000,370483.000000
openmp,Full,CAS_COUNT_RD,2471977.000000,2471977.000000,0.000000,617994.250000
openmp,Full,CAS_COUNT_WR,1479185.000000,1479185.000000,0.000000,369796.250000
