Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.704557
openmp,Full,Througput [FPS],141.933
openmp,Full,INSTR_RETIRED_ANY,21072876452.000000,9794285275.000000,2078488440.000000,5268219113.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10691270278.000000,4561236313.000000,948977741.000000,2672817569.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10691622480.000000,4561412670.000000,948966450.000000,2672905620.000000
openmp,Full,CAS_COUNT_RD,2516062.000000,2516062.000000,0.000000,629015.500000
openmp,Full,CAS_COUNT_WR,1492141.000000,1492141.000000,0.000000,373035.250000
openmp,Full,CAS_COUNT_RD,2502070.000000,2502070.000000,0.000000,625517.500000
openmp,Full,CAS_COUNT_WR,1486734.000000,1486734.000000,0.000000,371683.500000
openmp,Full,CAS_COUNT_RD,2523348.000000,2523348.000000,0.000000,630837.000000
openmp,Full,CAS_COUNT_WR,1493232.000000,1493232.000000,0.000000,373308.000000
openmp,Full,CAS_COUNT_RD,2504126.000000,2504126.000000,0.000000,626031.500000
openmp,Full,CAS_COUNT_WR,1488514.000000,1488514.000000,0.000000,372128.500000
openmp,Full,INSTR_RETIRED_ANY,21072876452.000000,9794285275.000000,2078488440.000000,5268219113.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10691270278.000000,4561236313.000000,948977741.000000,2672817569.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10691622480.000000,4561412670.000000,948966450.000000,2672905620.000000
openmp,Full,CAS_COUNT_RD,2516062.000000,2516062.000000,0.000000,629015.500000
openmp,Full,CAS_COUNT_WR,1492141.000000,1492141.000000,0.000000,373035.250000
openmp,Full,CAS_COUNT_RD,2502070.000000,2502070.000000,0.000000,625517.500000
openmp,Full,CAS_COUNT_WR,1486734.000000,1486734.000000,0.000000,371683.500000
openmp,Full,CAS_COUNT_RD,2523348.000000,2523348.000000,0.000000,630837.000000
openmp,Full,CAS_COUNT_WR,1493232.000000,1493232.000000,0.000000,373308.000000
openmp,Full,CAS_COUNT_RD,2504126.000000,2504126.000000,0.000000,626031.500000
openmp,Full,CAS_COUNT_WR,1488514.000000,1488514.000000,0.000000,372128.500000
openmp,Full,INSTR_RETIRED_ANY,21072876452.000000,9794285275.000000,2078488440.000000,5268219113.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10691270278.000000,4561236313.000000,948977741.000000,2672817569.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10691622480.000000,4561412670.000000,948966450.000000,2672905620.000000
openmp,Full,CAS_COUNT_RD,2516062.000000,2516062.000000,0.000000,629015.500000
openmp,Full,CAS_COUNT_WR,1492141.000000,1492141.000000,0.000000,373035.250000
openmp,Full,CAS_COUNT_RD,2502070.000000,2502070.000000,0.000000,625517.500000
openmp,Full,CAS_COUNT_WR,1486734.000000,1486734.000000,0.000000,371683.500000
openmp,Full,CAS_COUNT_RD,2523348.000000,2523348.000000,0.000000,630837.000000
openmp,Full,CAS_COUNT_WR,1493232.000000,1493232.000000,0.000000,373308.000000
openmp,Full,CAS_COUNT_RD,2504126.000000,2504126.000000,0.000000,626031.500000
openmp,Full,CAS_COUNT_WR,1488514.000000,1488514.000000,0.000000,372128.500000
