Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.706113
openmp,Full,Througput [FPS],141.62
openmp,Full,INSTR_RETIRED_ANY,21126226794.000000,9806645485.000000,2084369097.000000,5281556698.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10710742806.000000,4566390626.000000,952330256.000000,2677685701.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10712103120.000000,4567149030.000000,952352250.000000,2678025780.000000
openmp,Full,CAS_COUNT_RD,2505455.000000,2505455.000000,0.000000,626363.750000
openmp,Full,CAS_COUNT_WR,1484287.000000,1484287.000000,0.000000,371071.750000
openmp,Full,CAS_COUNT_RD,2492588.000000,2492588.000000,0.000000,623147.000000
openmp,Full,CAS_COUNT_WR,1481079.000000,1481079.000000,0.000000,370269.750000
openmp,Full,CAS_COUNT_RD,2527734.000000,2527734.000000,0.000000,631933.500000
openmp,Full,CAS_COUNT_WR,1490235.000000,1490235.000000,0.000000,372558.750000
openmp,Full,CAS_COUNT_RD,2492124.000000,2492124.000000,0.000000,623031.000000
openmp,Full,CAS_COUNT_WR,1483707.000000,1483707.000000,0.000000,370926.750000
openmp,Full,INSTR_RETIRED_ANY,21126226794.000000,9806645485.000000,2084369097.000000,5281556698.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10710742806.000000,4566390626.000000,952330256.000000,2677685701.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10712103120.000000,4567149030.000000,952352250.000000,2678025780.000000
openmp,Full,CAS_COUNT_RD,2505455.000000,2505455.000000,0.000000,626363.750000
openmp,Full,CAS_COUNT_WR,1484287.000000,1484287.000000,0.000000,371071.750000
openmp,Full,CAS_COUNT_RD,2492588.000000,2492588.000000,0.000000,623147.000000
openmp,Full,CAS_COUNT_WR,1481079.000000,1481079.000000,0.000000,370269.750000
openmp,Full,CAS_COUNT_RD,2527734.000000,2527734.000000,0.000000,631933.500000
openmp,Full,CAS_COUNT_WR,1490235.000000,1490235.000000,0.000000,372558.750000
openmp,Full,CAS_COUNT_RD,2492124.000000,2492124.000000,0.000000,623031.000000
openmp,Full,CAS_COUNT_WR,1483707.000000,1483707.000000,0.000000,370926.750000
openmp,Full,INSTR_RETIRED_ANY,21126226794.000000,9806645485.000000,2084369097.000000,5281556698.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10710742806.000000,4566390626.000000,952330256.000000,2677685701.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10712103120.000000,4567149030.000000,952352250.000000,2678025780.000000
openmp,Full,CAS_COUNT_RD,2505455.000000,2505455.000000,0.000000,626363.750000
openmp,Full,CAS_COUNT_WR,1484287.000000,1484287.000000,0.000000,371071.750000
openmp,Full,CAS_COUNT_RD,2492588.000000,2492588.000000,0.000000,623147.000000
openmp,Full,CAS_COUNT_WR,1481079.000000,1481079.000000,0.000000,370269.750000
openmp,Full,CAS_COUNT_RD,2527734.000000,2527734.000000,0.000000,631933.500000
openmp,Full,CAS_COUNT_WR,1490235.000000,1490235.000000,0.000000,372558.750000
openmp,Full,CAS_COUNT_RD,2492124.000000,2492124.000000,0.000000,623031.000000
openmp,Full,CAS_COUNT_WR,1483707.000000,1483707.000000,0.000000,370926.750000
