Config,Expe,Metric,core 0
seq,Full,Simulation time [s],0.330184
seq,Full,Througput [FPS],302.861
seq,Full,Runtime (RDTSC) [s],3.775947
seq,Full,Runtime unhalted [s],2.205417
seq,Full,Clock [MHz],2992.674244
seq,Full,CPI,0.660376
seq,Full,Load to Store ratio,3.041935
seq,Full,Runtime (RDTSC) [s],3.775947
seq,Full,Runtime unhalted [s],2.205417
seq,Full,Clock [MHz],2992.674244
seq,Full,CPI,0.660376
seq,Full,Load to Store ratio,3.041935
seq,Full,Runtime (RDTSC) [s],3.775947
seq,Full,Runtime unhalted [s],2.205417
seq,Full,Clock [MHz],2992.674244
seq,Full,CPI,0.660376
seq,Full,Load to Store ratio,3.041935
