Config,Expe,Metric,core 0
seq,Full,Simulation time [s],0.330287
seq,Full,Througput [FPS],302.767
seq,Full,Runtime (RDTSC) [s],3.776714
seq,Full,Runtime unhalted [s],2.209556
seq,Full,Clock [MHz],2992.657935
seq,Full,CPI,0.660381
seq,Full,Load to Store ratio,3.038533
seq,Full,Runtime (RDTSC) [s],3.776714
seq,Full,Runtime unhalted [s],2.209556
seq,Full,Clock [MHz],2992.657935
seq,Full,CPI,0.660381
seq,Full,Load to Store ratio,3.038533
seq,Full,Runtime (RDTSC) [s],3.776714
seq,Full,Runtime unhalted [s],2.209556
seq,Full,Clock [MHz],2992.657935
seq,Full,CPI,0.660381
seq,Full,Load to Store ratio,3.038533
