Config,Expe,Event,core 0
seq,Full,Simulation time [s],0.330184
seq,Full,Througput [FPS],302.861
seq,Full,INSTR_RETIRED_ANY,9994749636.000000
seq,Full,CPU_CLK_UNHALTED_CORE,6600294073.000000
seq,Full,CPU_CLK_UNHALTED_REF,6600494550.000000
seq,Full,MEM_UOP_RETIRED_LOADS,2405543117.000000
seq,Full,MEM_UOP_RETIRED_STORES,790793711.000000
seq,Full,INSTR_RETIRED_ANY,9994749636.000000
seq,Full,CPU_CLK_UNHALTED_CORE,6600294073.000000
seq,Full,CPU_CLK_UNHALTED_REF,6600494550.000000
seq,Full,MEM_UOP_RETIRED_LOADS,2405543117.000000
seq,Full,MEM_UOP_RETIRED_STORES,790793711.000000
seq,Full,INSTR_RETIRED_ANY,9994749636.000000
seq,Full,CPU_CLK_UNHALTED_CORE,6600294073.000000
seq,Full,CPU_CLK_UNHALTED_REF,6600494550.000000
seq,Full,MEM_UOP_RETIRED_LOADS,2405543117.000000
seq,Full,MEM_UOP_RETIRED_STORES,790793711.000000
